date,region_id,account_id,value_actual,value_budget,variance,variance_pct,material
2024-02-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-02-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-02-01,APAC,REV,776667.833964932,807734.5473235294,-31066.713358597364,-0.03846153846153856,False
2024-02-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-02-01,EU,COGS,-380624.57643102156,-373012.0849024011,-7612.491528620478,0.02040816326530625,False
2024-02-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-02-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-02-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-02-01,EU,REV,809839.5243213227,842233.1052941754,-32393.580972852767,-0.038461538461538304,False
2024-02-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-02-01,OTHER,COGS,-415971.0411978583,-407651.6203739011,-8319.420823957189,0.02040816326530618,False
2024-02-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-02-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-02-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-02-01,OTHER,REV,885044.7685060815,920446.5592463248,-35401.790740243276,-0.03846153846153848,False
2024-02-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-03-01,APAC,COGS,-306459.9130308284,-300330.71477021184,-6129.198260616569,0.020408163265306128,False
2024-03-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-03-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-03-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-03-01,APAC,REV,652042.3681506988,678124.0628767268,-26081.694726028014,-0.03846153846153855,False
2024-03-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-03-01,EU,COGS,-331654.0562792628,-325020.97515367763,-6633.081125585188,0.020408163265305906,False
2024-03-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-03-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-03-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-03-01,EU,REV,705646.9282537507,733872.8053839008,-28225.877130150096,-0.038461538461538554,False
2024-03-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-03-01,OTHER,COGS,-306622.63769043057,-300490.184936622,-6132.452753808582,0.020408163265306024,False
2024-03-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-03-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-03-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-03-01,OTHER,REV,652388.5908307035,678484.1344639317,-26095.543633228168,-0.0384615384615385,False
2024-03-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-04-01,APAC,COGS,-385567.21136690315,-377855.867139565,-7711.3442273381515,0.02040816326530636,False
2024-04-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-04-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-04-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-04-01,APAC,REV,820355.7688657512,853169.9996203814,-32814.230754630174,-0.0384615384615386,False
2024-04-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-04-01,EU,COGS,-359658.56964419305,-352465.39825130923,-7193.171392883814,0.02040816326530599,False
2024-04-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-04-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-04-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-04-01,EU,REV,765230.9992429641,795840.2392126827,-30609.23996971862,-0.038461538461538526,False
2024-04-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-04-01,OTHER,COGS,-431178.3083502735,-422554.7421832681,-8623.566167005396,0.020408163265305944,False
2024-04-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-04-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-04-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-04-01,OTHER,REV,917400.656064412,954096.6823069884,-36696.02624257642,-0.03846153846153841,False
2024-04-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-05-01,APAC,COGS,-573627.6067643261,-562155.0546290396,-11472.552135286503,0.02040816326530609,False
2024-05-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-05-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-05-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-05-01,APAC,REV,1220484.2697113322,1269303.6404997855,-48819.37078845338,-0.03846153846153853,False
2024-05-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-05-01,EU,COGS,-461639.707074665,-452406.9129331717,-9232.794141493272,0.02040816326530606,False
2024-05-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-05-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-05-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-05-01,EU,REV,982212.1427120535,1021500.6284205356,-39288.4857084821,-0.03846153846153842,False
2024-05-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-05-01,OTHER,COGS,-356713.92453013436,-349579.64603953174,-7134.278490602621,0.02040816326530593,False
2024-05-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-05-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-05-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-05-01,OTHER,REV,758965.7968726264,789324.4287475316,-30358.6318749052,-0.03846153846153864,False
2024-05-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-06-01,APAC,COGS,-294409.92501379905,-288521.7265135231,-5888.198500275961,0.02040816326530605,False
2024-06-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-06-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-06-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-06-01,APAC,REV,626404.0957740407,651460.2596050022,-25056.163830961566,-0.03846153846153837,False
2024-06-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-06-01,EU,COGS,-341589.43348899885,-334757.6448192189,-6831.788669779955,0.020408163265306055,False
2024-06-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-06-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-06-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-06-01,EU,REV,726786.0286999977,755857.4698479975,-29071.441147999838,-0.03846153846153837,False
2024-06-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-06-01,OTHER,COGS,-398842.02904223977,-390865.1884613951,-7976.84058084467,0.020408163265305795,False
2024-06-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-06-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-06-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-06-01,OTHER,REV,848600.0617919997,882544.0642636798,-33944.002471680054,-0.03846153846153853,False
2024-06-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-07-01,APAC,COGS,-406492.53939933307,-398362.6886113464,-8129.850787986652,0.0204081632653061,False
2024-07-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-07-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-07-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-07-01,APAC,REV,864877.7434028364,899472.8531389498,-34595.10973611346,-0.038461538461538464,False
2024-07-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-07-01,EU,COGS,-308470.211261078,-302300.8070358564,-6169.404225221602,0.020408163265306263,False
2024-07-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-07-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-07-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-07-01,EU,REV,656319.5984278255,682572.3823649385,-26252.78393711301,-0.03846153846153845,False
2024-07-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-07-01,OTHER,COGS,-350905.9540878126,-343887.83500605635,-7018.119081756275,0.020408163265306187,False
2024-07-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-07-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-07-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-07-01,OTHER,REV,746608.4129527928,776472.7494709046,-29864.336518111755,-0.03846153846153851,False
2024-07-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-08-01,APAC,COGS,-425512.611754334,-417002.35951924726,-8510.252235086751,0.020408163265306298,False
2024-08-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-08-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-08-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-08-01,APAC,REV,905345.9824560295,941559.8217542708,-36213.839298241306,-0.03846153846153859,False
2024-08-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-08-01,EU,COGS,-340858.05355497746,-334040.8924838779,-6817.161071099574,0.020408163265306197,False
2024-08-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-08-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-08-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-08-01,EU,REV,725229.9011808031,754239.0972280353,-29009.196047232253,-0.03846153846153863,False
2024-08-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-08-01,OTHER,COGS,-406112.9954874255,-397990.73557767697,-8122.259909748507,0.020408163265306117,False
2024-08-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-08-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-08-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-08-01,OTHER,REV,864070.2031647351,898633.0112913245,-34562.8081265894,-0.03846153846153846,False
2024-08-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-09-01,APAC,COGS,-400041.432434748,-392040.60378605296,-8000.828648695024,0.02040816326530629,False
2024-09-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-09-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-09-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-09-01,APAC,REV,851151.9839037191,885198.063259868,-34046.07935614884,-0.03846153846153854,False
2024-09-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-09-01,EU,COGS,-467530.17305165186,-458179.5695906189,-9350.603461032966,0.020408163265305965,False
2024-09-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-09-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-09-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-09-01,EU,REV,994745.049046068,1034534.8510079108,-39789.80196184281,-0.03846153846153855,False
2024-09-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-09-01,OTHER,COGS,-236497.29117826532,-231767.3453547,-4729.945823565329,0.02040816326530622,False
2024-09-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-09-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-09-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-09-01,OTHER,REV,503185.72591120284,523313.1549476509,-20127.42903644807,-0.03846153846153838,False
2024-09-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-10-01,APAC,COGS,-192893.0245202481,-189035.1640298431,-3857.8604904050007,0.020408163265306332,False
2024-10-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-10-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-10-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-10-01,APAC,REV,410410.69046861294,426827.1180873575,-16416.42761874455,-0.03846153846153853,False
2024-10-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-10-01,EU,COGS,-387377.6560980351,-379630.1029760743,-7747.55312196078,0.020408163265306332,False
2024-10-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-10-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-10-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-10-01,EU,REV,824207.7789319896,857176.0900892691,-32968.31115727953,-0.0384615384615384,False
2024-10-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-10-01,OTHER,COGS,-269166.97446412675,-263783.63497484423,-5383.339489282516,0.02040816326530605,False
2024-10-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-10-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-10-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-10-01,OTHER,REV,572695.690349206,595603.517963174,-22907.827613968053,-0.03846153846153816,False
2024-10-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-11-01,APAC,COGS,-312591.51717526524,-306339.68683176,-6251.830343505251,0.020408163265305944,False
2024-11-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-11-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-11-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-11-01,APAC,REV,665088.334415458,691691.8677920763,-26603.53337661829,-0.038461538461538415,False
2024-11-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-11-01,EU,COGS,-327728.59177800355,-321174.0199424435,-6554.571835560026,0.02040816326530598,False
2024-11-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-11-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-11-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-11-01,EU,REV,697294.8761234118,725186.6711683483,-27891.795044936473,-0.038461538461538464,False
2024-11-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-11-01,OTHER,COGS,-261189.5291148527,-255965.73853255567,-5223.790582297021,0.02040816326530599,False
2024-11-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-11-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-11-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-11-01,OTHER,REV,555722.402372027,577951.2984669082,-22228.896094881115,-0.03846153846153852,False
2024-11-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-12-01,APAC,COGS,-382040.4043303961,-374399.59624378814,-7640.8080866079545,0.02040816326530621,False
2024-12-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-12-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-12-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-12-01,APAC,REV,812851.9241072256,845366.0010715148,-32514.076964289183,-0.038461538461538644,False
2024-12-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-12-01,EU,COGS,-256040.53174972426,-250919.72111472976,-5120.810634994501,0.020408163265306187,False
2024-12-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-12-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-12-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-12-01,EU,REV,544767.0888292006,566557.7723823687,-21790.683553168084,-0.03846153846153856,False
2024-12-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2024-12-01,OTHER,COGS,-365731.50686921406,-358416.8767318298,-7314.630137384287,0.020408163265306138,False
2024-12-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2024-12-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2024-12-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2024-12-01,OTHER,REV,778152.1422749236,809278.2279659206,-31126.08569099696,-0.03846153846153848,False
2024-12-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-01-01,APAC,COGS,-333171.9202614095,-326508.4818561813,-6663.438405228197,0.020408163265306145,False
2025-01-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-01-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2025-01-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2025-01-01,APAC,REV,708876.4260881053,737231.4831316295,-28355.057043524226,-0.03846153846153848,False
2025-01-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-01-01,EU,COGS,-360619.44763281295,-353407.0586801567,-7212.388952656242,0.020408163265306072,False
2025-01-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-01-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2025-01-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2025-01-01,EU,REV,767275.4204953469,797966.4373151606,-30691.016819813754,-0.03846153846153832,False
2025-01-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-01-01,OTHER,COGS,-351411.9080569813,-344383.6698958416,-7028.238161139656,0.02040816326530621,False
2025-01-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-01-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2025-01-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2025-01-01,OTHER,REV,747684.9107595347,777592.3071899161,-29907.396430381457,-0.03846153846153855,False
2025-01-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-02-01,APAC,COGS,-304511.55777400674,-298421.3266185266,-6090.231155480142,0.020408163265306145,False
2025-02-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-02-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2025-02-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2025-02-01,APAC,REV,647896.9314340571,673812.8086914193,-25915.87725736224,-0.0384615384615384,False
2025-02-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-02-01,EU,COGS,-512979.41765745776,-502719.8293043085,-10259.588353149244,0.0204081632653063,False
2025-02-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-02-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2025-02-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2025-02-01,EU,REV,1091445.5694839526,1135103.3922633107,-43657.82277935813,-0.038461538461538484,False
2025-02-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-02-01,OTHER,COGS,-432548.2456465561,-423897.28073362494,-8650.964912931144,0.020408163265306176,False
2025-02-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-02-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2025-02-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2025-02-01,OTHER,REV,920315.4162692685,957128.032920039,-36812.616650770535,-0.038461538461538256,False
2025-02-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-03-01,APAC,COGS,-228592.0565231345,-224020.2153926718,-4571.841130462708,0.020408163265306204,False
2025-03-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-03-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2025-03-01,APAC,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2025-03-01,APAC,REV,486366.0777087968,505820.7208171488,-19454.64310835203,-0.03846153846153876,False
2025-03-01,APAC,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-03-01,EU,COGS,-394471.80140634783,-386582.3653782209,-7889.436028126918,0.02040816326530602,False
2025-03-01,EU,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-03-01,EU,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2025-03-01,EU,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2025-03-01,EU,REV,839301.7051198891,872873.7733246846,-33572.068204795476,-0.038461538461538367,False
2025-03-01,EU,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-03-01,OTHER,COGS,-441863.4499566906,-433026.1809575568,-8837.268999133783,0.020408163265306055,False
2025-03-01,OTHER,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-03-01,OTHER,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
2025-03-01,OTHER,PAYROLL,-70833.33333333331,-68708.33333333331,-2125.0,0.0309278350515464,False
2025-03-01,OTHER,REV,940134.9999078524,977740.3999041663,-37605.399996313965,-0.03846153846153833,False
2025-03-01,OTHER,TRAVEL,-6250.0,-6062.5,-187.5,0.030927835051546393,False
2025-04-01,APAC,COGS,-391367.83428298397,-383540.4775973243,-7827.3566856596735,0.020408163265306107,False
2025-04-01,APAC,IT,-9166.666666666666,-8891.666666666666,-275.0,0.030927835051546393,False
2025-04-01,APAC,MARKETING,-18333.33333333333,-17783.333333333332,-549.9999999999964,0.030927835051546188,False
