date,product_id,region_id,volume,price,discount,revenue
2024-03-01,P01,NA,685.5474674106484,100.57057082534726,0.11034948075067841,61337.75584663844
2024-03-01,P01,EU,1293.3924361791728,99.28154159612706,0.030731159963259935,124463.80685686771
2024-03-01,P01,APAC,1656.2957395560643,103.01463405222057,0.04541832324512783,162873.30257410786
2024-03-01,P01,OTHER,1430.6841858074838,99.59333519863773,0.038751711762808734,136965.0096521157
2024-03-01,P02,NA,1971.8023281954556,118.41168171790177,0.042462784436648235,223570.03068936485
2024-03-01,P02,EU,1288.9092502028848,115.59886426382702,0.10258494224056597,133711.65371076445
2024-03-01,P02,APAC,806.7852810298996,125.51074058496394,0.11810134338480813,89301.25032427766
2024-03-01,P02,OTHER,613.3051519902573,121.02466665282152,0.09457395288811185,67205.29504520516
2024-03-01,P03,NA,951.8101944828971,203.88668788030873,0.06869532148933237,180730.31585568056
2024-03-01,P03,EU,922.9502038904022,193.1255209581501,0.055236525120506696,168399.59132618157
2024-03-01,P03,APAC,620.1646502973421,197.2233639059049,0.06943077045090278,113818.81442342966
2024-03-01,P03,OTHER,1494.6898995552226,201.75878204199603,0.061063106951557346,283152.20706888504
2024-03-01,P04,NA,1675.1512072712924,302.3737069625498,0.05805426803173021,477115.9348754008
2024-03-01,P04,EU,964.5028277580798,302.89384914417377,0.04473885580610465,279071.8763599369
2024-03-01,P04,APAC,1070.505017538982,291.65691396012437,0.0838228590617773,286049.00082888367
2024-03-01,P04,OTHER,624.3545934592482,286.9156050976936,0.07854876963116361,165066.07906449755
2024-04-01,P01,NA,1686.9104649340936,98.82118798137512,0.06527434408713038,155821.1000682737
2024-04-01,P01,EU,1416.7670530026162,99.7412793298351,0.05496045243586229,133543.68814055677
2024-04-01,P01,APAC,1373.38753699895,93.58335389767176,0.055262994709806314,121423.46854457042
2024-04-01,P01,OTHER,1463.4842500171071,99.07021354669678,0.024865564350428346,141382.49625738576
2024-04-01,P02,NA,1241.9412187622804,115.39841578525159,0.07727656027396376,132242.9232805816
2024-04-01,P02,EU,996.1250336971058,116.84130446788815,0.05331087655288246,110183.77281701744
2024-04-01,P02,APAC,1937.6472364113076,125.19693481622983,0.08354823777955386,222319.73705979472
2024-04-01,P02,OTHER,1426.9141369267788,121.3169794762149,0.07655976353594118,159855.73561373347
2024-04-01,P03,NA,1293.0845049682966,196.5128808834986,0.07979167869189706,233832.07645459456
2024-04-01,P03,EU,862.8637135855585,199.0467447124742,0.08342494186934639,157421.96175747647
2024-04-01,P03,APAC,747.088318117018,203.65387345569323,0.02855919488693518,147802.22169888168
2024-04-01,P03,OTHER,681.3814314780395,197.40860078816863,0.09022456866553444,122374.39818608381
2024-04-01,P04,NA,1570.079633789083,292.397119751697,0.060655641857525214,431240.56044082105
2024-04-01,P04,EU,1313.3605755993458,302.3400710366343,0.08310624072213392,364081.57652791333
2024-04-01,P04,APAC,1158.965138036054,302.28275046772694,0.061440671464651556,328810.3415625045
2024-04-01,P04,OTHER,1823.321547062333,284.5257129239644,0.048177931496177884,493788.02600720874
2024-05-01,P01,NA,634.5493562934288,103.68987262013378,0.06736713225401317,61363.8310569447
2024-05-01,P01,EU,1078.2857550766955,102.03440922491554,0.08136943111978076,101069.80210228988
2024-05-01,P01,APAC,1808.512646393156,100.67585809820432,0.04273309470521236,174292.995765018
2024-05-01,P01,OTHER,962.8408678866457,100.95848466088373,0.0799964849382059,89430.74028054703
2024-05-01,P02,NA,1134.7810150831199,124.44436664297693,0.04512823542374871,134844.22595370928
2024-05-01,P02,EU,1858.2232814118258,122.53315557145595,0.060228521111213185,213980.29180476192
2024-05-01,P02,APAC,2004.113980682532,122.52546020067018,0.07108233002648187,228100.36709685932
2024-05-01,P02,OTHER,1695.8044988951099,113.98943312380045,0.09208508723034281,175503.39682979722
2024-05-01,P03,NA,1497.9945872095052,206.54775342430264,0.02795480917882149,300757.9913394882
2024-05-01,P03,EU,854.3971340862453,196.0293185498729,0.06879273212033987,155965.00734838413
2024-05-01,P03,APAC,1841.3619873175219,192.93617058053815,0.013797931267347116,350363.4038739003
2024-05-01,P03,OTHER,1707.0590232521097,202.29692885858304,0.0740390725244254,319764.67772402463
2024-05-01,P04,NA,1847.0199433767393,301.0368107404401,0.07520266170751708,514206.73447963
2024-05-01,P04,EU,1838.238293011868,294.71495052847587,0.056407771723370824,511197.0414566175
2024-05-01,P04,APAC,1693.8799001060809,297.04694120831573,0.07042334511464225,467727.50297555455
2024-05-01,P04,OTHER,580.7845012140965,306.2213928151806,0.020138792578916882,174266.98203825753
2024-06-01,P01,NA,1460.9931549792288,94.16595970037925,0.04643471119689646,131187.52896631943
2024-06-01,P01,EU,1575.504636419929,100.49447520485464,0.08178434993421585,145380.63543660592
2024-06-01,P01,APAC,1646.0923657576288,103.38396472392348,0.061842533168682184,159655.22029452302
2024-06-01,P01,OTHER,1611.1443237117508,96.29865871858746,0.04223732292532695,148597.8729076785
2024-06-01,P02,NA,928.7875854978452,125.16230949349796,0.0323563696924592,112487.79716306826
2024-06-01,P02,EU,556.6191420016671,121.42409126538959,0.057378266986245464,63708.95008828558
2024-06-01,P02,APAC,1561.7464018940966,118.1849978615738,0.049321995232528906,175471.38813644563
2024-06-01,P02,OTHER,1772.5677157404948,121.28367132208476,0.05621511318127189,202898.1973100581
2024-06-01,P03,NA,1322.0000759502198,206.60330827764085,0.05314427698271241,258614.3146921494
2024-06-01,P03,EU,1384.8173472402489,198.34255913951372,0.08229184889154753,252065.261217289
2024-06-01,P03,APAC,715.0189477944275,201.7438794702315,0.099020251202526,129966.95622684866
2024-06-01,P03,OTHER,684.0177666400898,200.80095296658538,0.08152480314932771,126153.87195956646
2024-06-01,P04,NA,1120.4783156576711,299.8060286403461,0.06627816422915107,313661.5851916061
2024-06-01,P04,EU,970.3694278077602,284.4526242300653,0.037652317740207844,265631.18195781705
2024-06-01,P04,APAC,558.7476821046394,314.52923371822135,0.08211986739814596,161310.5311162232
2024-06-01,P04,OTHER,1320.958440536565,296.9469132273726,0.05431272323919809,370950.11961469654
2024-07-01,P01,NA,1398.247587926511,99.15185379028996,0.08127703065468717,127370.68711953581
2024-07-01,P01,EU,1061.247138978515,106.49418431648958,0.0644615948525055,105731.41502144698
2024-07-01,P01,APAC,1465.7220283700292,101.45194273832449,0.05886433611214617,139947.20006947863
2024-07-01,P01,OTHER,1121.3406443762008,101.07575339739387,0.04296925621628464,108470.19988750985
2024-07-01,P02,NA,1184.3657919011712,121.9967557089403,0.0817057400889182,132683.22113824266
2024-07-01,P02,EU,562.4101427966787,121.36189673792609,0.05382653888907175,64581.22256020297
2024-07-01,P02,APAC,808.2796324906204,118.99317789564407,0.020183760097520043,94238.4928539519
2024-07-01,P02,OTHER,1745.5489503366002,122.68555494591507,0.04561039533430419,204386.00939903475
2024-07-01,P03,NA,538.9661835382568,197.28252246033682,0.10840830024494805,94801.70452587254
2024-07-01,P03,EU,1453.2494072477048,202.32540104750151,0.02878083294011114,285566.8618687155
2024-07-01,P03,APAC,1010.1878858208883,199.56949674089475,0.0758161224338016,186317.95391161548
2024-07-01,P03,OTHER,1230.0371280255006,196.55813858884622,0.07795630816821096,222926.01477459577
2024-07-01,P04,NA,1681.9190791200058,293.3422825821408,0.08671568672640466,450594.37128112285
2024-07-01,P04,EU,741.6937732187223,296.68098216080864,0.08910091152541422,200440.09897746006
2024-07-01,P04,APAC,1504.8898350286402,311.73538516252427,0.052764590451116575,444374.0965677903
2024-07-01,P04,OTHER,715.4174584626833,303.3925046298236,0.028684818556389713,210826.18889165256
2024-08-01,P01,NA,817.1908234017577,102.8695316518339,0.012114793901990564,83045.61878737743
2024-08-01,P01,EU,525.7833402543342,97.93442633409012,0.06495331802217887,48147.694728511575
2024-08-01,P01,APAC,1270.5244925432614,99.60203782154984,0.06406776481239887,118439.25610959438
2024-08-01,P01,OTHER,977.2887130061788,101.6566649259637,0.06770075875312202,92621.98226291612
2024-08-01,P02,NA,1101.498402326893,126.1052199081932,0.058258116578949797,130812.37214971351
2024-08-01,P02,EU,1542.098898146361,116.90321198826649,0.03511056424797849,173946.71127785594
2024-08-01,P02,APAC,1068.5368835688257,117.33360806030724,0.05858639236695857,118030.00208493059
2024-08-01,P02,OTHER,1629.8232671584892,117.70339416771087,0.07800369128039926,176871.8353444215
2024-08-01,P03,NA,712.2321732826169,196.73541927667642,0.070968558416596,130177.08890693517
2024-08-01,P03,EU,788.7499031806755,199.66009872007797,0.06524071624148761,147207.65265765594
2024-08-01,P03,APAC,1372.8472083354184,192.72588757371105,0.08672372200024342,241637.55713042698
2024-08-01,P03,OTHER,1059.6259122065376,201.81727168919537,0.011801560684002496,211327.03729392937
2024-08-01,P04,NA,1652.437894142664,291.9590023392986,0.07428792965261317,446604.34422784
2024-08-01,P04,EU,1295.6363219128377,293.71902446936105,0.0647089673661986,355927.8425167797
2024-08-01,P04,APAC,1566.3563612047571,301.86777091730204,0.09642597701626218,427239.1671310778
2024-08-01,P04,OTHER,1379.964265487379,287.6118063886555,0.034378615863083356,383249.34826346807
2024-09-01,P01,NA,1361.9788879835262,102.0315032193841,0.06483319439641676,129955.22442946275
2024-09-01,P01,EU,1699.55486971633,98.55615278161088,0.08548894433882478,153182.0553475699
2024-09-01,P01,APAC,1093.9842924573047,101.35282902701132,0.07525852964673874,102533.85737594053
2024-09-01,P01,OTHER,458.5026085763051,101.34508609982062,0.03931383896651201,44640.190724803964
2024-09-01,P02,NA,1172.8830818760712,121.3389664426292,0.04386802191385254,136073.28104158046
2024-09-01,P02,EU,1418.2704396258152,120.72493356503024,0.04772046397214205,163049.8779079189
2024-09-01,P02,APAC,1185.6158879327122,120.09632302191281,0.06537826895357202,133079.02059350605
2024-09-01,P02,OTHER,1321.151449193712,118.39964295850584,0.051767233555675814,148326.2293906298
2024-09-01,P03,NA,1198.1757264095424,187.93609834535255,0.09221873990023788,204414.6118535987
2024-09-01,P03,EU,1461.4272334346615,190.3158097968991,0.05379032047608112,263171.859924952
2024-09-01,P03,APAC,788.7868059355835,194.43305979039076,0.07159122284952954,142386.5560932971
2024-09-01,P03,OTHER,800.2467618106353,203.49598365847444,0.10105369963891782,146390.70994057923
2024-09-01,P04,NA,807.2612352195163,298.9349758919436,0.07230513533937122,223870.04256248366
2024-09-01,P04,EU,1544.851708733684,287.0199629586959,0.06328781405954605,415341.25586562714
2024-09-01,P04,APAC,1747.18608904176,298.69370449646283,0.0933577522223904,473152.5498409755
2024-09-01,P04,OTHER,565.8868510303507,302.3955019784342,0.04261905504270435,163828.59585518978
2024-10-01,P01,NA,1307.587248419862,99.1905207392835,0.02616074701660473,126307.20439079864
2024-10-01,P01,EU,1285.7454774317016,99.1441476533403,0.05836824460629758,120033.69770617691
2024-10-01,P01,APAC,669.3269059566323,101.20516708881382,0.04954562607660639,64383.15327696005
2024-10-01,P01,OTHER,1411.2816127409635,100.68092438818559,0.04572250351927032,135592.46626060287
2024-10-01,P02,NA,786.2261944858718,121.0480518676813,0.10765204565368147,84925.78027450887
2024-10-01,P02,EU,1157.8634430739387,119.4992162096743,0.07633551734401582,127801.70366092217
2024-10-01,P02,APAC,1106.9305861662795,118.43603124408814,0.05129185054112075,124376.08000653281
2024-10-01,P02,OTHER,713.8091688538328,124.4951233208902,0.05082319013701399,84349.31906127288
2024-10-01,P03,NA,1632.7982863809527,198.7711924999355,0.0790410730627978,298900.2243620938
2024-10-01,P03,EU,1528.1352657279533,196.08791833019276,0.013592879752277097,295575.7722183898
2024-10-01,P03,APAC,508.8126015366477,198.99447672740584,0.08225931783320527,92922.06764537486
2024-10-01,P03,OTHER,488.72867081024316,199.71522729393237,0.08098347242882699,89702.03961160619
2024-10-01,P04,NA,1224.2813359586567,304.1891171945567,0.055569277685383986,351718.3341058584
2024-10-01,P04,EU,957.4804864751185,305.26247736067177,0.03929843771918718,280796.6053465005
2024-10-01,P04,APAC,455.64105555336823,290.880818069219,0.02873044104262623,128729.38953974523
2024-10-01,P04,OTHER,955.3181427478469,292.332897887645,0.058076421261533354,263051.8654157239
2024-11-01,P01,NA,738.473683477535,96.25840327524169,0.04154227116209465,68131.2944647243
2024-11-01,P01,EU,754.102551253313,101.91829310115305,0.03719678161747539,73998.01757338179
2024-11-01,P01,APAC,1050.3425304350376,100.14568582733862,0.07097477637728253,97721.6298805828
2024-11-01,P01,OTHER,643.1351339415102,100.39529771226276,0.0755553477816985,59689.30494520004
2024-11-01,P02,NA,454.3018073783512,113.25819433397743,0.08003490795303014,47335.33406247398
2024-11-01,P02,EU,1083.3955520003153,114.42049378036312,0.06198069642014402,116279.362393118
2024-11-01,P02,APAC,1659.433921744382,121.54889271630437,0.052565666068286096,191099.7370477347
2024-11-01,P02,OTHER,1501.477660947212,119.10220588834423,0.03969864188542367,171730.02111158328
2024-11-01,P03,NA,1323.50845805928,205.68024341777712,0.04158299204381745,260899.83877748353
2024-11-01,P03,EU,883.2446978790815,202.21272812102023,0.08499330534087554,163423.23344859376
2024-11-01,P03,APAC,1009.2076428862331,203.18453141686103,0.06681582816004211,191354.43685367005
2024-11-01,P03,OTHER,889.0132140714774,197.21904020575437,0.03440318084719959,169298.4116617678
2024-11-01,P04,NA,1459.2567020582342,310.19415450221703,0.0651042683371175,423183.2631033061
2024-11-01,P04,EU,1184.7105255452518,301.52097957673334,0.03813057259076034,343594.2627083183
2024-11-01,P04,APAC,677.0538373143501,290.2301091237415,0.05897605776366806,184912.5306334705
2024-11-01,P04,OTHER,537.7737072436604,306.7065999638506,0.06022890878182932,155004.66465347598
2024-12-01,P01,NA,1604.0770909685086,99.49271503801113,0.038351456052234265,153473.32321222682
2024-12-01,P01,EU,784.1876075910844,96.87421115269214,0.0702244362909507,70632.77709295144
2024-12-01,P01,APAC,1167.9569203520214,99.69328840626218,0.07991402771799846,107132.47921287602
2024-12-01,P01,OTHER,815.9479512714347,100.09728301725364,0.04309909344061698,78154.0901917045
2024-12-01,P02,NA,1195.0271659776167,121.13784010309547,0.0857466222321013,132350.07064074642
2024-12-01,P02,EU,1178.1167723753713,116.26738236341738,0.05361786805978204,129632.16248348118
2024-12-01,P02,APAC,1108.5929839334494,118.26631767576703,0.06505769629939798,122579.5468440502
2024-12-01,P02,OTHER,951.8613037464228,120.93435850291031,0.0519601483974159,109131.4612994105
2024-12-01,P03,NA,1353.6940352302904,194.30285499454212,0.05037517752269176,249776.6033684806
2024-12-01,P03,EU,678.1970685703418,189.41672775514735,0.022763096935149767,125537.67951378904
2024-12-01,P03,APAC,1579.124345422406,199.4119457228744,0.08428379657857003,288355.60608458443
2024-12-01,P03,OTHER,1425.5369691641927,207.80719100901788,0.03744438470216572,285144.42729467305
2024-12-01,P04,NA,1535.5124872947533,293.29240465441853,0.0534747598995392,426271.569746556
2024-12-01,P04,EU,816.1263584403217,297.4804558121989,0.0981012042812894,218964.46973897886
2024-12-01,P04,APAC,1050.7081383519608,299.3002601275988,0.06262115652092289,294784.29196571506
2024-12-01,P04,OTHER,1045.792256099205,306.38464181133594,0.04585470940097072,305722.1634891355
2025-01-01,P01,NA,1254.468354955315,98.77562454274698,0.07817202719784222,114224.52935780889
2025-01-01,P01,EU,1006.921334311254,100.03496305466324,0.06673166253210869,94005.63571778862
2025-01-01,P01,APAC,1228.3957076658887,101.66643167152382,0.040359611603393984,119846.23327440128
2025-01-01,P01,OTHER,626.398811655989,100.20995250828612,0.04612987670855438,59875.758447402324
2025-01-01,P02,NA,701.2927418950812,118.77916875368233,0.048302517301339984,79275.41904710789
2025-01-01,P02,EU,851.280903767614,116.97632115112937,0.07448565354912456,92162.44872936234
2025-01-01,P02,APAC,1195.2231353270145,114.1242256788089,0.05975361414141377,128253.28793830868
2025-01-01,P02,OTHER,877.7256577228468,119.91605263040935,0.06451119679020362,98463.37361361575
2025-01-01,P03,NA,1661.2772412369281,194.14014203549604,0.03813352284225235,310221.7529231194
2025-01-01,P03,EU,729.8605827706642,197.84330280880243,0.009966003116806905,142958.9570853534
2025-01-01,P03,APAC,1519.5877092403948,197.21135556252392,0.05183222745490547,284146.87259787216
2025-01-01,P03,OTHER,813.7215125329963,205.24669805271705,0.046479653886372624,159250.9167690767
2025-01-01,P04,NA,1497.4932909690222,288.4826844755541,0.06779383410640004,402713.8882610019
2025-01-01,P04,EU,1474.8556255845963,311.9120708036195,0.047555851094105636,438148.3789628424
2025-01-01,P04,APAC,647.9674336089406,290.4223766627233,0.061398391619896506,176630.03227752316
2025-01-01,P04,OTHER,1528.2344966699986,302.9777497501162,0.0711116417730025,430094.8619294399
2025-02-01,P01,NA,902.042000167832,102.89376939505284,0.08872603513126581,84579.4388247119
2025-02-01,P01,EU,1338.9614723154416,95.29800393006485,0.05364186902743075,120755.63408524201
2025-02-01,P01,APAC,1803.7170390872705,98.57137695200817,0.05667684316100535,167718.0200895588
2025-02-01,P01,OTHER,1171.252116299695,101.03448079297554,0.05535461340151529,111786.3588956654
2025-02-01,P02,NA,698.3845604916467,121.34497219791949,0.08330615071094354,77685.6374236601
2025-02-01,P02,EU,1842.335089404596,121.76864065810679,0.03698270981628866,216041.98866929876
2025-02-01,P02,APAC,910.9545990484058,122.59790591525147,0.064232194655901,104507.60238798619
2025-02-01,P02,OTHER,982.8250742603675,123.60091877477797,0.06578718313914222,113486.38133413291
2025-02-01,P03,NA,1264.0786510019013,185.34702812073613,0.06765771472770099,218441.47734647634
2025-02-01,P03,EU,1365.2077474254875,202.25884300470494,0.0695505867453359,256920.6600809647
2025-02-01,P03,APAC,939.6172624541017,206.85270494307068,0.05031939736854647,184582.1749020694
2025-02-01,P03,OTHER,1361.7453440855097,202.04018088440634,0.09233748796997215,249722.71413314246
2025-02-01,P04,NA,1662.5689569686292,299.17704411229283,0.05928778527619818,467912.57556807616
2025-02-01,P04,EU,1834.436775798799,294.4335592950192,0.07848715514374868,497727.2866484472
2025-02-01,P04,APAC,682.665409952163,299.2036355203307,0.06446244036812332,191089.13405444258
2025-02-01,P04,OTHER,1660.3943400516237,292.18809275534045,0.0820935843080506,445319.9619063275
2025-03-01,P01,NA,1328.5805509609893,101.10953177345776,0.06926739612065373,125027.31867047389
2025-03-01,P01,EU,1024.9566727453882,101.83895773107095,0.06748772903412525,97336.11507083366
2025-03-01,P01,APAC,540.8350210506167,100.82760038749048,0.05394760481059106,51589.2752868126
2025-03-01,P01,OTHER,1527.925982386239,103.69818627668556,0.09588740109200718,143250.4509632046
2025-03-01,P02,NA,1550.940969862002,121.05816048907901,0.07533645743568487,173609.33502589475
2025-03-01,P02,EU,1251.8386835851543,122.47125939562854,0.058814347079481355,144297.18203079997
2025-03-01,P02,APAC,985.4169280848554,121.90173113320122,0.06005986582399911,112909.3963322114
2025-03-01,P02,OTHER,688.7643411888275,118.87547561130718,0.07512496327259612,75726.16785326695
2025-03-01,P03,NA,520.4710754715126,207.2115239559312,0.04998510512486168,102456.8308638692
2025-03-01,P03,EU,1622.4379794173417,194.89477419660838,0.06104346637315067,296902.45367333374
2025-03-01,P03,APAC,898.5864158456267,203.09850982741239,0.06679750722385408,170310.91260271458
2025-03-01,P03,OTHER,1844.318939871002,203.08067334001117,0.017840933164451137,367863.29035637947
2025-03-01,P04,NA,1616.051226882565,300.27044945098345,0.05990734055551309,456182.2457583665
2025-03-01,P04,EU,1049.9883301107766,301.52081286189275,0.049992778452062,300765.9543449216
2025-03-01,P04,APAC,548.9713975083207,299.9895551141749,0.07972272633921536,151556.49348705818
2025-03-01,P04,OTHER,1207.4276945061556,305.0805102651923,0.04090416365738357,353295.09073500143
2025-04-01,P01,NA,1359.2246705367004,100.25481471843165,0.044753530839446956,130170.30677869628
2025-04-01,P01,EU,854.3828508496792,101.3564861582299,0.04088749665197204,83056.49908837411
2025-04-01,P01,APAC,1770.8405920121984,99.48982853890288,0.06219295509148017,165223.43305416894
2025-04-01,P01,OTHER,1114.385552186927,103.68003641622533,0.0629968482797456,108260.90809890274
2025-04-01,P02,NA,952.9243576760616,121.3341804545857,0.056926297912759646,109040.3467078735
2025-04-01,P02,EU,824.069292222829,123.39670371653773,0.04711265759573954,96896.66902061993
2025-04-01,P02,APAC,515.1303863396722,121.36507116104256,0.08890251913853067,56960.75398173621
2025-04-01,P02,OTHER,725.5406400890251,116.65614911079622,0.055414146928953835,79948.59146627382
2025-04-01,P03,NA,1835.6766001716635,201.13393023054567,0.08638026395482792,337323.8003321669
2025-04-01,P03,EU,1360.3889980479528,207.17650078322717,0.06487504960803296,263556.2073162835
2025-04-01,P03,APAC,752.7934465328339,200.3095824183998,0.06220791451224437,141411.30119385297
2025-04-01,P03,OTHER,1348.0502466227056,192.2818739873896,0.07306489766562455,240266.79499119162
2025-04-01,P04,NA,1094.0086320432363,300.0637922004237,0.07589864505831255,303356.9500675576
2025-04-01,P04,EU,1399.0445664269412,309.1971971673671,0.09158371005963264,392963.31703210576
2025-04-01,P04,APAC,1653.1374262138534,309.3146999761036,0.08260198632809027,469102.0315212716
2025-04-01,P04,OTHER,1177.1840236954229,303.89745430009873,0.03805324650905913,344129.9368000894
2025-05-01,P01,NA,1496.7291982432037,98.01350136218736,0.08607130135616176,134073.0378647336
2025-05-01,P01,EU,1069.2137291689314,99.32081404078177,0.03695502317446465,102270.73270193863
2025-05-01,P01,APAC,1786.8861852515397,100.19747179085003,0.08267360957513403,164239.47287868292
2025-05-01,P01,OTHER,763.8521226465442,97.52843212641349,0.06900634556087626,69356.51347802636
2025-05-01,P02,NA,511.2768062783569,119.29251191347545,0.05631648506969557,57556.66791442913
2025-05-01,P02,EU,1594.5070021915285,119.70466199307636,0.05512207779645324,180348.7750676136
2025-05-01,P02,APAC,1638.3279993019137,119.21077972663093,0.04628294647646714,186267.0045195968
2025-05-01,P02,OTHER,657.0111990368803,123.86533274795477,0.06123409268100736,76397.62455418878
2025-05-01,P03,NA,1572.008158544487,200.0189812581073,0.09437590006099719,284756.71737485705
2025-05-01,P03,EU,920.4292431095031,197.28414584471943,0.06029055763875137,170638.1699875331
2025-05-01,P03,APAC,719.802122439584,198.07877043559714,0.08038087386483525,131117.01376934367
2025-05-01,P03,OTHER,1697.35541340573,204.8132878624342,0.06545290526864257,324886.8331882003
2025-05-01,P04,NA,1503.5263021752928,300.8295984193401,0.060026796935089735,425154.78048107796
2025-05-01,P04,EU,1612.7397941060533,289.3673687238032,0.03625859147251259,449753.318926165
2025-05-01,P04,APAC,1424.5280404251005,288.69505764170214,0.040296839353783476,394681.960120659
2025-05-01,P04,OTHER,1492.1850085462388,313.5130646081036,0.05176501164630701,443602.8133849909
2025-06-01,P01,NA,546.4028383860052,95.22967396693683,0.057662396271829515,49033.372625939046
2025-06-01,P01,EU,1080.4940521597982,95.99948537739131,0.04476051083379484,99084.00513976098
2025-06-01,P01,APAC,1063.8934188991855,101.04367989685502,0.03359022031685925,103888.76725294538
2025-06-01,P01,OTHER,1221.072815231094,101.58214478651826,0.05978722646763614,116623.23603876586
2025-06-01,P02,NA,791.6884236775103,121.0960912261913,0.07225930760949198,88942.84676147945
2025-06-01,P02,EU,1882.0507113240667,123.02253231295968,0.05486691767200494,218831.0521733213
2025-06-01,P02,APAC,670.0920019688457,125.88145380234909,0.03544000238355005,81362.71480111527
2025-06-01,P02,OTHER,1566.9035038747186,116.8251568474871,0.033549177334166416,176912.44496495585
2025-06-01,P03,NA,1119.05797967591,199.48801646694452,0.04698872759188816,212748.9562504765
2025-06-01,P03,EU,912.4380200774887,195.60245185670527,0.10563265754552123,159622.31330802577
2025-06-01,P03,APAC,924.7347977907259,197.55461265940536,0.05628086645627902,172403.9195379201
2025-06-01,P03,OTHER,1494.198563948,193.10995361576067,0.0237876264003921,281680.82386630785
2025-06-01,P04,NA,1260.284340283845,309.9371675953622,0.05911127664591291,367519.56456881715
2025-06-01,P04,EU,1668.535763723082,305.8691911928637,0.041982060093908494,488927.98547341354
2025-06-01,P04,APAC,1108.9662113557274,295.6751453082473,0.07119080741232332,304550.72518380766
2025-06-01,P04,OTHER,1556.8843851655124,291.5792367579676,0.03631743336203455,437468.67444717843
2025-07-01,P01,NA,985.2488194692048,100.21626385480364,0.0665401973757863,92167.91259682359
2025-07-01,P01,EU,1262.188650201444,101.42634259034622,0.07236381429330602,118755.22239371485
2025-07-01,P01,APAC,682.8654476070952,97.49677141810864,0.09367172419076045,60340.77754441165
2025-07-01,P01,OTHER,1095.9229616424257,100.16996656512774,0.051757012430860644,104096.7557985417
2025-07-01,P02,NA,1694.9840837178601,115.32185029408318,0.07934598471685544,179959.04421076472
2025-07-01,P02,EU,1179.1049135828941,120.90591222755782,0.04549216955984049,136075.3571411107
2025-07-01,P02,APAC,959.5396662224842,119.88438521446976,0.09479296083862024,104129.42629769078
2025-07-01,P02,OTHER,758.8058010313355,120.29224023887335,0.07591556019488466,84348.99506868135
