date,region_id,account_id,value
2024-05-01,NA,REV,1021284.51065807
2024-05-01,NA,COGS,-472874.9518903429
2024-05-01,NA,PAYROLL,-70302.08333333333
2024-05-01,NA,MARKETING,-18195.833333333332
2024-05-01,NA,IT,-9097.916666666666
2024-05-01,NA,TRAVEL,-6203.125
2024-05-01,OTHER,REV,766555.4548413526
2024-05-01,OTHER,COGS,-354930.35490748374
2024-05-01,OTHER,PAYROLL,-70302.08333333333
2024-05-01,OTHER,MARKETING,-18195.833333333332
2024-05-01,OTHER,IT,-9097.916666666666
2024-05-01,OTHER,TRAVEL,-6203.125
2024-06-01,APAC,REV,632668.136731781
2024-06-01,APAC,COGS,-292937.8753887301
2024-06-01,APAC,PAYROLL,-70302.08333333333
2024-06-01,APAC,MARKETING,-18195.833333333332
2024-06-01,APAC,IT,-9097.916666666666
2024-06-01,APAC,TRAVEL,-6203.125
2024-06-01,EU,REV,734053.8889869975
2024-06-01,EU,COGS,-339881.4863215539
2024-06-01,EU,PAYROLL,-70302.08333333333
2024-06-01,EU,MARKETING,-18195.833333333332
2024-06-01,EU,IT,-9097.916666666666
2024-06-01,EU,TRAVEL,-6203.125
2024-06-01,NA,REV,824110.7382732746
2024-06-01,NA,COGS,-381579.59084504645
2024-06-01,NA,PAYROLL,-70302.08333333333
2024-06-01,NA,MARKETING,-18195.833333333332
2024-06-01,NA,IT,-9097.916666666666
2024-06-01,NA,TRAVEL,-6203.125
2024-06-01,OTHER,REV,857086.0624099197
2024-06-01,OTHER,COGS,-396847.8188970286
2024-06-01,OTHER,PAYROLL,-70302.08333333333
2024-06-01,OTHER,MARKETING,-18195.833333333332
2024-06-01,OTHER,IT,-9097.916666666666
2024-06-01,OTHER,TRAVEL,-6203.125
2024-07-01,APAC,REV,873526.5208368647
2024-07-01,APAC,COGS,-404460.07670233643
2024-07-01,APAC,PAYROLL,-70302.08333333333
2024-07-01,APAC,MARKETING,-18195.833333333332
2024-07-01,APAC,IT,-9097.916666666666
2024-07-01,APAC,TRAVEL,-6203.125
2024-07-01,EU,REV,662882.7944121037
2024-07-01,EU,COGS,-306927.86020477256
2024-07-01,EU,PAYROLL,-70302.08333333333
2024-07-01,EU,MARKETING,-18195.833333333332
2024-07-01,EU,IT,-9097.916666666666
2024-07-01,EU,TRAVEL,-6203.125
2024-07-01,NA,REV,813504.4839054217
2024-07-01,NA,COGS,-376668.6850478915
2024-07-01,NA,PAYROLL,-70302.08333333333
2024-07-01,NA,MARKETING,-18195.833333333332
2024-07-01,NA,IT,-9097.916666666666
2024-07-01,NA,TRAVEL,-6203.125
2024-07-01,OTHER,REV,754074.4970823207
2024-07-01,OTHER,COGS,-349151.42431737354
2024-07-01,OTHER,PAYROLL,-70302.08333333333
2024-07-01,OTHER,MARKETING,-18195.833333333332
2024-07-01,OTHER,IT,-9097.916666666666
2024-07-01,OTHER,TRAVEL,-6203.125
2024-08-01,APAC,REV,914399.4422805901
2024-08-01,APAC,COGS,-423385.04869556223
2024-08-01,APAC,PAYROLL,-70302.08333333333
2024-08-01,APAC,MARKETING,-18195.833333333332
2024-08-01,APAC,IT,-9097.916666666666
2024-08-01,APAC,TRAVEL,-6203.125
2024-08-01,EU,REV,732482.2001926112
2024-08-01,EU,COGS,-339153.7632872026
2024-08-01,EU,PAYROLL,-70302.08333333333
2024-08-01,EU,MARKETING,-18195.833333333332
2024-08-01,EU,IT,-9097.916666666666
2024-08-01,EU,TRAVEL,-6203.125
2024-08-01,NA,REV,798545.8183125848
2024-08-01,NA,COGS,-369742.5266672082
2024-08-01,NA,PAYROLL,-70302.08333333333
2024-08-01,NA,MARKETING,-18195.833333333332
2024-08-01,NA,IT,-9097.916666666666
2024-08-01,NA,TRAVEL,-6203.125
2024-08-01,OTHER,REV,872710.9051963825
2024-08-01,OTHER,COGS,-404082.43050998833
2024-08-01,OTHER,PAYROLL,-70302.08333333333
2024-08-01,OTHER,MARKETING,-18195.833333333332
2024-08-01,OTHER,IT,-9097.916666666666
2024-08-01,OTHER,TRAVEL,-6203.125
2024-09-01,APAC,REV,859663.5037427563
2024-09-01,APAC,COGS,-398041.22527257423
2024-09-01,APAC,PAYROLL,-70302.08333333333
2024-09-01,APAC,MARKETING,-18195.833333333332
2024-09-01,APAC,IT,-9097.916666666666
2024-09-01,APAC,TRAVEL,-6203.125
2024-09-01,EU,REV,1004692.4995365287
2024-09-01,EU,COGS,-465192.5221863936
2024-09-01,EU,PAYROLL,-70302.08333333333
2024-09-01,EU,MARKETING,-18195.833333333332
2024-09-01,EU,IT,-9097.916666666666
2024-09-01,EU,TRAVEL,-6203.125
2024-09-01,NA,REV,701256.2914859968
2024-09-01,NA,COGS,-324695.54922121426
2024-09-01,NA,PAYROLL,-70302.08333333333
2024-09-01,NA,MARKETING,-18195.833333333332
2024-09-01,NA,IT,-9097.916666666666
2024-09-01,NA,TRAVEL,-6203.125
2024-09-01,OTHER,REV,508217.5831703148
2024-09-01,OTHER,COGS,-235314.80472237396
2024-09-01,OTHER,PAYROLL,-70302.08333333333
2024-09-01,OTHER,MARKETING,-18195.833333333332
2024-09-01,OTHER,IT,-9097.916666666666
2024-09-01,OTHER,TRAVEL,-6203.125
2024-10-01,APAC,REV,414514.797373299
2024-10-01,APAC,COGS,-191928.5593976468
2024-10-01,APAC,PAYROLL,-70302.08333333333
2024-10-01,APAC,MARKETING,-18195.833333333332
2024-10-01,APAC,IT,-9097.916666666666
2024-10-01,APAC,TRAVEL,-6203.125
2024-10-01,EU,REV,832449.8567213094
2024-10-01,EU,COGS,-385440.76781754487
2024-10-01,EU,PAYROLL,-70302.08333333333
2024-10-01,EU,MARKETING,-18195.833333333332
2024-10-01,EU,IT,-9097.916666666666
2024-10-01,EU,TRAVEL,-6203.125
2024-10-01,NA,REV,870470.0585645924
2024-10-01,NA,COGS,-403044.8741462689
2024-10-01,NA,PAYROLL,-70302.08333333333
2024-10-01,NA,MARKETING,-18195.833333333332
2024-10-01,NA,IT,-9097.916666666666
2024-10-01,NA,TRAVEL,-6203.125
2024-10-01,OTHER,REV,578422.647252698
2024-10-01,OTHER,COGS,-267821.1395918061
2024-10-01,OTHER,PAYROLL,-70302.08333333333
2024-10-01,OTHER,MARKETING,-18195.833333333332
2024-10-01,OTHER,IT,-9097.916666666666
2024-10-01,OTHER,TRAVEL,-6203.125
2024-11-01,APAC,REV,671739.2177596126
2024-11-01,APAC,COGS,-311028.5595893889
2024-11-01,APAC,PAYROLL,-70302.08333333333
2024-11-01,APAC,MARKETING,-18195.833333333332
2024-11-01,APAC,IT,-9097.916666666666
2024-11-01,APAC,TRAVEL,-6203.125
2024-11-01,EU,REV,704267.8248846459
2024-11-01,EU,COGS,-326089.94881911355
2024-11-01,EU,PAYROLL,-70302.08333333333
2024-11-01,EU,MARKETING,-18195.833333333332
2024-11-01,EU,IT,-9097.916666666666
2024-11-01,EU,TRAVEL,-6203.125
2024-11-01,NA,REV,807545.2277120679
2024-11-01,NA,COGS,-373909.43142529554
2024-11-01,NA,PAYROLL,-70302.08333333333
2024-11-01,NA,MARKETING,-18195.833333333332
2024-11-01,NA,IT,-9097.916666666666
2024-11-01,NA,TRAVEL,-6203.125
2024-11-01,OTHER,REV,561279.6263957473
2024-11-01,OTHER,COGS,-259883.58146927843
2024-11-01,OTHER,PAYROLL,-70302.08333333333
2024-11-01,OTHER,MARKETING,-18195.833333333332
2024-11-01,OTHER,IT,-9097.916666666666
2024-11-01,OTHER,TRAVEL,-6203.125
2024-12-01,APAC,REV,820980.4433482981
2024-12-01,APAC,COGS,-380130.2023087441
2024-12-01,APAC,PAYROLL,-70302.08333333333
2024-12-01,APAC,MARKETING,-18195.833333333332
2024-12-01,APAC,IT,-9097.916666666666
2024-12-01,APAC,TRAVEL,-6203.125
2024-12-01,EU,REV,550214.7597174926
2024-12-01,EU,COGS,-254760.32909097563
2024-12-01,EU,PAYROLL,-70302.08333333333
2024-12-01,EU,MARKETING,-18195.833333333332
2024-12-01,EU,IT,-9097.916666666666
2024-12-01,EU,TRAVEL,-6203.125
2024-12-01,NA,REV,971490.28263769
2024-12-01,NA,COGS,-449819.2382925897
2024-12-01,NA,PAYROLL,-70302.08333333333
2024-12-01,NA,MARKETING,-18195.833333333332
2024-12-01,NA,IT,-9097.916666666666
2024-12-01,NA,TRAVEL,-6203.125
2024-12-01,OTHER,REV,785933.6636976729
2024-12-01,OTHER,COGS,-363902.84933486796
2024-12-01,OTHER,PAYROLL,-70302.08333333333
2024-12-01,OTHER,MARKETING,-18195.833333333332
2024-12-01,OTHER,IT,-9097.916666666666
2024-12-01,OTHER,TRAVEL,-6203.125
2025-01-01,APAC,REV,715965.1903489863
2025-01-01,APAC,COGS,-331506.0606601024
2025-01-01,APAC,PAYROLL,-70302.08333333333
2025-01-01,APAC,MARKETING,-18195.833333333332
2025-01-01,APAC,IT,-9097.916666666666
2025-01-01,APAC,TRAVEL,-6203.125
2025-01-01,EU,REV,774948.1747003002
2025-01-01,EU,COGS,-358816.3503946489
2025-01-01,EU,PAYROLL,-70302.08333333333
2025-01-01,EU,MARKETING,-18195.833333333332
2025-01-01,EU,IT,-9097.916666666666
2025-01-01,EU,TRAVEL,-6203.125
2025-01-01,NA,REV,915499.9454849286
2025-01-01,NA,COGS,-423894.6034713137
2025-01-01,NA,PAYROLL,-70302.08333333333
2025-01-01,NA,MARKETING,-18195.833333333332
2025-01-01,NA,IT,-9097.916666666666
2025-01-01,NA,TRAVEL,-6203.125
2025-01-01,OTHER,REV,755161.7598671301
2025-01-01,OTHER,COGS,-349654.84851669637
2025-01-01,OTHER,PAYROLL,-70302.08333333333
2025-01-01,OTHER,MARKETING,-18195.833333333332
2025-01-01,OTHER,IT,-9097.916666666666
2025-01-01,OTHER,TRAVEL,-6203.125
2025-02-01,APAC,REV,654375.9007483976
2025-02-01,APAC,COGS,-302988.9999851367
2025-02-01,APAC,PAYROLL,-70302.08333333333
2025-02-01,APAC,MARKETING,-18195.833333333332
2025-02-01,APAC,IT,-9097.916666666666
2025-02-01,APAC,TRAVEL,-6203.125
2025-02-01,EU,REV,1102360.0251787922
2025-02-01,EU,COGS,-510414.52056917036
2025-02-01,EU,PAYROLL,-70302.08333333333
2025-02-01,EU,MARKETING,-18195.833333333332
2025-02-01,EU,IT,-9097.916666666666
2025-02-01,EU,TRAVEL,-6203.125
2025-02-01,NA,REV,857105.3204545539
2025-02-01,NA,COGS,-396856.73575304163
2025-02-01,NA,PAYROLL,-70302.08333333333
2025-02-01,NA,MARKETING,-18195.833333333332
2025-02-01,NA,IT,-9097.916666666666
2025-02-01,NA,TRAVEL,-6203.125
2025-02-01,OTHER,REV,929518.570431961
2025-02-01,OTHER,COGS,-430385.5044183233
2025-02-01,OTHER,PAYROLL,-70302.08333333333
2025-02-01,OTHER,MARKETING,-18195.833333333332
2025-02-01,OTHER,IT,-9097.916666666666
2025-02-01,OTHER,TRAVEL,-6203.125
2025-03-01,APAC,REV,491229.7384858848
2025-03-01,APAC,COGS,-227449.09624051882
2025-03-01,APAC,PAYROLL,-70302.08333333333
2025-03-01,APAC,MARKETING,-18195.833333333332
2025-03-01,APAC,IT,-9097.916666666666
2025-03-01,APAC,TRAVEL,-6203.125
2025-03-01,EU,REV,847694.7221710879
2025-03-01,EU,COGS,-392499.44239931606
2025-03-01,EU,PAYROLL,-70302.08333333333
2025-03-01,EU,MARKETING,-18195.833333333332
2025-03-01,EU,IT,-9097.916666666666
2025-03-01,EU,TRAVEL,-6203.125
2025-03-01,NA,REV,865848.4876217904
2025-03-01,NA,COGS,-400904.9952834952
2025-03-01,NA,PAYROLL,-70302.08333333333
2025-03-01,NA,MARKETING,-18195.833333333332
2025-03-01,NA,IT,-9097.916666666666
2025-03-01,NA,TRAVEL,-6203.125
2025-03-01,OTHER,REV,949536.3499069309
2025-03-01,OTHER,COGS,-439654.1327069071
2025-03-01,OTHER,PAYROLL,-70302.08333333333
2025-03-01,OTHER,MARKETING,-18195.833333333332
2025-03-01,OTHER,IT,-9097.916666666666
2025-03-01,OTHER,TRAVEL,-6203.125
2025-04-01,APAC,REV,841024.49494854
2025-04-01,APAC,COGS,-389410.99511156906
2025-04-01,APAC,PAYROLL,-70302.08333333333
2025-04-01,APAC,MARKETING,-18195.833333333332
2025-04-01,APAC,IT,-9097.916666666666
2025-04-01,APAC,TRAVEL,-6203.125
2025-04-01,EU,REV,844837.419381957
2025-04-01,EU,COGS,-391176.4546276952
2025-04-01,EU,PAYROLL,-70302.08333333333
2025-04-01,EU,MARKETING,-18195.833333333332
2025-04-01,EU,IT,-9097.916666666666
2025-04-01,EU,TRAVEL,-6203.125
2025-04-01,NA,REV,888690.3179251573
2025-04-01,NA,COGS,-411481.21502742544
2025-04-01,NA,PAYROLL,-70302.08333333333
2025-04-01,NA,MARKETING,-18195.833333333332
2025-04-01,NA,IT,-9097.916666666666
2025-04-01,NA,TRAVEL,-6203.125
2025-04-01,OTHER,REV,780332.2936700222
2025-04-01,OTHER,COGS,-361309.3040938473
2025-04-01,OTHER,PAYROLL,-70302.08333333333
2025-04-01,OTHER,MARKETING,-18195.833333333332
2025-04-01,OTHER,IT,-9097.916666666666
2025-04-01,OTHER,TRAVEL,-6203.125
2025-05-01,APAC,REV,885068.5058011652
2025-05-01,APAC,COGS,-409804.24429496523
2025-05-01,APAC,PAYROLL,-70302.08333333333
2025-05-01,APAC,MARKETING,-18195.833333333332
2025-05-01,APAC,IT,-9097.916666666666
2025-05-01,APAC,TRAVEL,-6203.125
2025-05-01,EU,REV,912041.1066500829
2025-05-01,EU,COGS,-422293.092598922
2025-05-01,EU,PAYROLL,-70302.08333333333
2025-05-01,EU,MARKETING,-18195.833333333332
2025-05-01,EU,IT,-9097.916666666666
2025-05-01,EU,TRAVEL,-6203.125
2025-05-01,NA,REV,910556.6156714488
2025-05-01,NA,COGS,-421605.7438799534
2025-05-01,NA,PAYROLL,-70302.08333333333
2025-05-01,NA,MARKETING,-18195.833333333332
2025-05-01,NA,IT,-9097.916666666666
2025-05-01,NA,TRAVEL,-6203.125
2025-05-01,OTHER,REV,923386.2224514604
2025-05-01,OTHER,COGS,-427546.10587071825
2025-05-01,OTHER,PAYROLL,-70302.08333333333
2025-05-01,OTHER,MARKETING,-18195.833333333332
2025-05-01,OTHER,IT,-9097.916666666666
2025-05-01,OTHER,TRAVEL,-6203.125
2025-06-01,APAC,REV,668828.1880435463
2025-06-01,APAC,COGS,-309680.6951866974
2025-06-01,APAC,PAYROLL,-70302.08333333333
2025-06-01,APAC,MARKETING,-18195.833333333332
2025-06-01,APAC,IT,-9097.916666666666
2025-06-01,APAC,TRAVEL,-6203.125
2025-06-01,EU,REV,976130.0096554668
2025-06-01,EU,COGS,-451967.523777603
2025-06-01,EU,PAYROLL,-70302.08333333333
2025-06-01,EU,MARKETING,-18195.833333333332
2025-06-01,EU,IT,-9097.916666666666
2025-06-01,EU,TRAVEL,-6203.125
2025-06-01,NA,REV,725427.1876087794
2025-06-01,NA,COGS,-335887.1527576689
2025-06-01,NA,PAYROLL,-70302.08333333333
2025-06-01,NA,MARKETING,-18195.833333333332
2025-06-01,NA,IT,-9097.916666666666
2025-06-01,NA,TRAVEL,-6203.125
2025-06-01,OTHER,REV,1022812.0311103801
2025-06-01,OTHER,COGS,-473582.22410769225
2025-06-01,OTHER,PAYROLL,-70302.08333333333
2025-06-01,OTHER,MARKETING,-18195.833333333332
2025-06-01,OTHER,IT,-9097.916666666666
2025-06-01,OTHER,TRAVEL,-6203.125
2025-07-01,APAC,REV,1027241.1775203302
2025-07-01,APAC,COGS,-475633.00660136866
2025-07-01,APAC,PAYROLL,-70302.08333333333
2025-07-01,APAC,MARKETING,-18195.833333333332
2025-07-01,APAC,IT,-9097.916666666666
2025-07-01,APAC,TRAVEL,-6203.125
2025-07-01,EU,REV,914688.898652938
2025-07-01,EU,COGS,-423519.0727277688
2025-07-01,EU,PAYROLL,-70302.08333333333
2025-07-01,EU,MARKETING,-18195.833333333332
2025-07-01,EU,IT,-9097.916666666666
2025-07-01,EU,TRAVEL,-6203.125
2025-07-01,NA,REV,672342.7417894902
2025-07-01,NA,COGS,-311308.00316619314
2025-07-01,NA,PAYROLL,-70302.08333333333
2025-07-01,NA,MARKETING,-18195.833333333332
2025-07-01,NA,IT,-9097.916666666666
2025-07-01,NA,TRAVEL,-6203.125
2025-07-01,OTHER,REV,471535.6988060558
2025-07-01,OTHER,COGS,-218330.36588777427
2025-07-01,OTHER,PAYROLL,-70302.08333333333
2025-07-01,OTHER,MARKETING,-18195.833333333332
2025-07-01,OTHER,IT,-9097.916666666666
2025-07-01,OTHER,TRAVEL,-6203.125
2025-08-01,APAC,REV,976876.6650326855
2025-08-01,APAC,COGS,-452313.24000251025
2025-08-01,APAC,PAYROLL,-70302.08333333333
2025-08-01,APAC,MARKETING,-18195.833333333332
2025-08-01,APAC,IT,-9097.916666666666
2025-08-01,APAC,TRAVEL,-6203.125
2025-08-01,EU,REV,822779.8140277988
2025-08-01,EU,COGS,-380963.34656445554
2025-08-01,EU,PAYROLL,-70302.08333333333
2025-08-01,EU,MARKETING,-18195.833333333332
2025-08-01,EU,IT,-9097.916666666666
2025-08-01,EU,TRAVEL,-6203.125
2025-08-01,NA,REV,777680.8666231115
2025-08-01,NA,COGS,-360081.64086762187
2025-08-01,NA,PAYROLL,-70302.08333333333
2025-08-01,NA,MARKETING,-18195.833333333332
2025-08-01,NA,IT,-9097.916666666666
2025-08-01,NA,TRAVEL,-6203.125
2025-08-01,OTHER,REV,645567.7205734975
2025-08-01,OTHER,COGS,-298910.6381447486
2025-08-01,OTHER,PAYROLL,-70302.08333333333
2025-08-01,OTHER,MARKETING,-18195.833333333332
2025-08-01,OTHER,IT,-9097.916666666666
2025-08-01,OTHER,TRAVEL,-6203.125
2025-09-01,APAC,REV,675428.0100049473
2025-09-01,APAC,COGS,-312736.5434443699
2025-09-01,APAC,PAYROLL,-70302.08333333333
2025-09-01,APAC,MARKETING,-18195.833333333332
2025-09-01,APAC,IT,-9097.916666666666
2025-09-01,APAC,TRAVEL,-6203.125
2025-09-01,EU,REV,900092.66335056
2025-09-01,EU,COGS,-416760.72674840526
2025-09-01,EU,PAYROLL,-70302.08333333333
2025-09-01,EU,MARKETING,-18195.833333333332
2025-09-01,EU,IT,-9097.916666666666
2025-09-01,EU,TRAVEL,-6203.125
2025-09-01,NA,REV,818429.636701681
2025-09-01,NA,COGS,-378949.1283203376
2025-09-01,NA,PAYROLL,-70302.08333333333
2025-09-01,NA,MARKETING,-18195.833333333332
2025-09-01,NA,IT,-9097.916666666666
2025-09-01,NA,TRAVEL,-6203.125
2025-09-01,OTHER,REV,574617.2840353937
2025-09-01,OTHER,COGS,-266059.1810684672
2025-09-01,OTHER,PAYROLL,-70302.08333333333
2025-09-01,OTHER,MARKETING,-18195.833333333332
2025-09-01,OTHER,IT,-9097.916666666666
2025-09-01,OTHER,TRAVEL,-6203.125
2025-10-01,APAC,REV,578453.898125328
2025-10-01,APAC,COGS,-267835.60936466296
2025-10-01,APAC,PAYROLL,-70302.08333333333
2025-10-01,APAC,MARKETING,-18195.833333333332
2025-10-01,APAC,IT,-9097.916666666666
2025-10-01,APAC,TRAVEL,-6203.125
2025-10-01,EU,REV,649703.7737708024
2025-10-01,EU,COGS,-300825.7126771443
2025-10-01,EU,PAYROLL,-70302.08333333333
2025-10-01,EU,MARKETING,-18195.833333333332
2025-10-01,EU,IT,-9097.916666666666
2025-10-01,EU,TRAVEL,-6203.125
2025-10-01,NA,REV,637803.6768773537
2025-10-01,NA,COGS,-295315.7321699945
2025-10-01,NA,PAYROLL,-70302.08333333333
2025-10-01,NA,MARKETING,-18195.833333333332
2025-10-01,NA,IT,-9097.916666666666
2025-10-01,NA,TRAVEL,-6203.125
2025-10-01,OTHER,REV,810314.0834046912
2025-10-01,OTHER,COGS,-375191.46643980575
2025-10-01,OTHER,PAYROLL,-70302.08333333333
2025-10-01,OTHER,MARKETING,-18195.833333333332
2025-10-01,OTHER,IT,-9097.916666666666
2025-10-01,OTHER,TRAVEL,-6203.125
2025-11-01,APAC,REV,546216.170562238
2025-11-01,APAC,COGS,-252908.90313210944
2025-11-01,APAC,PAYROLL,-70302.08333333333
2025-11-01,APAC,MARKETING,-18195.833333333332
2025-11-01,APAC,IT,-9097.916666666666
2025-11-01,APAC,TRAVEL,-6203.125
2025-11-01,EU,REV,954356.6969528571
2025-11-01,EU,COGS,-441886.0488415877
2025-11-01,EU,PAYROLL,-70302.08333333333
2025-11-01,EU,MARKETING,-18195.833333333332
2025-11-01,EU,IT,-9097.916666666666
2025-11-01,EU,TRAVEL,-6203.125
2025-11-01,NA,REV,646799.6281451511
2025-11-01,NA,COGS,-299481.0357446335
2025-11-01,NA,PAYROLL,-70302.08333333333
2025-11-01,NA,MARKETING,-18195.833333333332
2025-11-01,NA,IT,-9097.916666666666
2025-11-01,NA,TRAVEL,-6203.125
2025-11-01,OTHER,REV,811100.9140886524
2025-11-01,OTHER,COGS,-375555.78462728544
2025-11-01,OTHER,PAYROLL,-70302.08333333333
2025-11-01,OTHER,MARKETING,-18195.833333333332
2025-11-01,OTHER,IT,-9097.916666666666
2025-11-01,OTHER,TRAVEL,-6203.125
2025-12-01,APAC,REV,860486.1195269288
2025-12-01,APAC,COGS,-398422.1126700675
2025-12-01,APAC,PAYROLL,-70302.08333333333
2025-12-01,APAC,MARKETING,-18195.833333333332
2025-12-01,APAC,IT,-9097.916666666666
2025-12-01,APAC,TRAVEL,-6203.125
2025-12-01,EU,REV,633396.0107944327
2025-12-01,EU,COGS,-293274.8954930856
2025-12-01,EU,PAYROLL,-70302.08333333333
2025-12-01,EU,MARKETING,-18195.833333333332
2025-12-01,EU,IT,-9097.916666666666
2025-12-01,EU,TRAVEL,-6203.125
2025-12-01,NA,REV,651425.5483037787
2025-12-01,NA,COGS,-301622.92838045757
2025-12-01,NA,PAYROLL,-70302.08333333333
2025-12-01,NA,MARKETING,-18195.833333333332
2025-12-01,NA,IT,-9097.916666666666
2025-12-01,NA,TRAVEL,-6203.125
2025-12-01,OTHER,REV,623089.2848776138
2025-12-01,OTHER,COGS,-288502.67730001593
2025-12-01,OTHER,PAYROLL,-70302.08333333333
2025-12-01,OTHER,MARKETING,-18195.833333333332
2025-12-01,OTHER,IT,-9097.916666666666
2025-12-01,OTHER,TRAVEL,-6203.125
2026-01-01,APAC,REV,865159.1589342618
2026-01-01,APAC,COGS,-400585.82245109655
2026-01-01,APAC,PAYROLL,-70302.08333333333
2026-01-01,APAC,MARKETING,-18195.833333333332
