date,region_id,account_id,value
2024-04-01,EU,IT,-8891.666666666666
2024-04-01,EU,TRAVEL,-6062.5
2024-04-01,NA,REV,991262.1266540418
2024-04-01,NA,COGS,-439014.74570851115
2024-04-01,NA,PAYROLL,-68708.33333333333
2024-04-01,NA,MARKETING,-17783.333333333332
2024-04-01,NA,IT,-8891.666666666666
2024-04-01,NA,TRAVEL,-6062.5
2024-04-01,OTHER,REV,954096.6823069884
2024-04-01,OTHER,COGS,-422554.74218326807
2024-04-01,OTHER,PAYROLL,-68708.33333333333
2024-04-01,OTHER,MARKETING,-17783.333333333332
2024-04-01,OTHER,IT,-8891.666666666666
2024-04-01,OTHER,TRAVEL,-6062.5
2024-05-01,APAC,REV,1269303.6404997855
2024-05-01,APAC,COGS,-562155.0546290396
2024-05-01,APAC,PAYROLL,-68708.33333333333
2024-05-01,APAC,MARKETING,-17783.333333333332
2024-05-01,APAC,IT,-8891.666666666666
2024-05-01,APAC,TRAVEL,-6062.5
2024-05-01,EU,REV,1021500.6284205356
2024-05-01,EU,COGS,-452406.9129331717
2024-05-01,EU,PAYROLL,-68708.33333333333
2024-05-01,EU,MARKETING,-17783.333333333332
2024-05-01,EU,IT,-8891.666666666666
2024-05-01,EU,TRAVEL,-6062.5
2024-05-01,NA,REV,1051619.694142963
2024-05-01,NA,COGS,-465746.1837713931
2024-05-01,NA,PAYROLL,-68708.33333333333
2024-05-01,NA,MARKETING,-17783.333333333332
2024-05-01,NA,IT,-8891.666666666666
2024-05-01,NA,TRAVEL,-6062.5
2024-05-01,OTHER,REV,789324.4287475315
2024-05-01,OTHER,COGS,-349579.64603953174
2024-05-01,OTHER,PAYROLL,-68708.33333333333
2024-05-01,OTHER,MARKETING,-17783.333333333332
2024-05-01,OTHER,IT,-8891.666666666666
2024-05-01,OTHER,TRAVEL,-6062.5
2024-06-01,APAC,REV,651460.2596050022
2024-06-01,APAC,COGS,-288521.7265135231
2024-06-01,APAC,PAYROLL,-68708.33333333333
2024-06-01,APAC,MARKETING,-17783.333333333332
2024-06-01,APAC,IT,-8891.666666666666
2024-06-01,APAC,TRAVEL,-6062.5
2024-06-01,EU,REV,755857.4698479975
2024-06-01,EU,COGS,-334757.6448192189
2024-06-01,EU,PAYROLL,-68708.33333333333
2024-06-01,EU,MARKETING,-17783.333333333332
2024-06-01,EU,IT,-8891.666666666666
2024-06-01,EU,TRAVEL,-6062.5
2024-06-01,NA,REV,848589.275053669
2024-06-01,NA,COGS,-375827.13470165373
2024-06-01,NA,PAYROLL,-68708.33333333333
2024-06-01,NA,MARKETING,-17783.333333333332
2024-06-01,NA,IT,-8891.666666666666
2024-06-01,NA,TRAVEL,-6062.5
2024-06-01,OTHER,REV,882544.0642636798
2024-06-01,OTHER,COGS,-390865.18846139504
2024-06-01,OTHER,PAYROLL,-68708.33333333333
2024-06-01,OTHER,MARKETING,-17783.333333333332
2024-06-01,OTHER,IT,-8891.666666666666
2024-06-01,OTHER,TRAVEL,-6062.5
2024-07-01,APAC,REV,899472.8531389498
2024-07-01,APAC,COGS,-398362.6886113464
2024-07-01,APAC,PAYROLL,-68708.33333333333
2024-07-01,APAC,MARKETING,-17783.333333333332
2024-07-01,APAC,IT,-8891.666666666666
2024-07-01,APAC,TRAVEL,-6062.5
2024-07-01,EU,REV,682572.3823649385
2024-07-01,EU,COGS,-302300.8070358564
2024-07-01,EU,PAYROLL,-68708.33333333333
2024-07-01,EU,MARKETING,-17783.333333333332
2024-07-01,EU,IT,-8891.666666666666
2024-07-01,EU,TRAVEL,-6062.5
2024-07-01,NA,REV,837667.9834273648
2024-07-01,NA,COGS,-370990.2626602349
2024-07-01,NA,PAYROLL,-68708.33333333333
2024-07-01,NA,MARKETING,-17783.333333333332
2024-07-01,NA,IT,-8891.666666666666
2024-07-01,NA,TRAVEL,-6062.5
2024-07-01,OTHER,REV,776472.7494709046
2024-07-01,OTHER,COGS,-343887.83500605635
2024-07-01,OTHER,PAYROLL,-68708.33333333333
2024-07-01,OTHER,MARKETING,-17783.333333333332
2024-07-01,OTHER,IT,-8891.666666666666
2024-07-01,OTHER,TRAVEL,-6062.5
2024-08-01,APAC,REV,941559.8217542709
2024-08-01,APAC,COGS,-417002.35951924726
2024-08-01,APAC,PAYROLL,-68708.33333333333
2024-08-01,APAC,MARKETING,-17783.333333333332
2024-08-01,APAC,IT,-8891.666666666666
2024-08-01,APAC,TRAVEL,-6062.5
2024-08-01,EU,REV,754239.0972280353
2024-08-01,EU,COGS,-334040.8924838779
2024-08-01,EU,PAYROLL,-68708.33333333333
2024-08-01,EU,MARKETING,-17783.333333333332
2024-08-01,EU,IT,-8891.666666666666
2024-08-01,EU,TRAVEL,-6062.5
2024-08-01,NA,REV,822265.0010347407
2024-08-01,NA,COGS,-364168.5187275015
2024-08-01,NA,PAYROLL,-68708.33333333333
2024-08-01,NA,MARKETING,-17783.333333333332
2024-08-01,NA,IT,-8891.666666666666
2024-08-01,NA,TRAVEL,-6062.5
2024-08-01,OTHER,REV,898633.0112913245
2024-08-01,OTHER,COGS,-397990.73557767697
2024-08-01,OTHER,PAYROLL,-68708.33333333333
2024-08-01,OTHER,MARKETING,-17783.333333333332
2024-08-01,OTHER,IT,-8891.666666666666
2024-08-01,OTHER,TRAVEL,-6062.5
2024-09-01,APAC,REV,885198.063259868
2024-09-01,APAC,COGS,-392040.603786053
2024-09-01,APAC,PAYROLL,-68708.33333333333
2024-09-01,APAC,MARKETING,-17783.333333333332
2024-09-01,APAC,IT,-8891.666666666666
2024-09-01,APAC,TRAVEL,-6062.5
2024-09-01,EU,REV,1034534.8510079108
2024-09-01,EU,COGS,-458179.5695906189
2024-09-01,EU,PAYROLL,-68708.33333333333
2024-09-01,EU,MARKETING,-17783.333333333332
2024-09-01,EU,IT,-8891.666666666666
2024-09-01,EU,TRAVEL,-6062.5
2024-09-01,NA,REV,722085.6862826106
2024-09-01,NA,COGS,-319800.64144401
2024-09-01,NA,PAYROLL,-68708.33333333333
2024-09-01,NA,MARKETING,-17783.333333333332
2024-09-01,NA,IT,-8891.666666666666
2024-09-01,NA,TRAVEL,-6062.5
2024-09-01,OTHER,REV,523313.1549476509
2024-09-01,OTHER,COGS,-231767.3453547
2024-09-01,OTHER,PAYROLL,-68708.33333333333
2024-09-01,OTHER,MARKETING,-17783.333333333332
2024-09-01,OTHER,IT,-8891.666666666666
2024-09-01,OTHER,TRAVEL,-6062.5
2024-10-01,APAC,REV,426827.1180873575
2024-10-01,APAC,COGS,-189035.1640298431
2024-10-01,APAC,PAYROLL,-68708.33333333333
2024-10-01,APAC,MARKETING,-17783.333333333332
2024-10-01,APAC,IT,-8891.666666666666
2024-10-01,APAC,TRAVEL,-6062.5
2024-10-01,EU,REV,857176.0900892691
2024-10-01,EU,COGS,-379630.1029760743
2024-10-01,EU,PAYROLL,-68708.33333333333
2024-10-01,EU,MARKETING,-17783.333333333332
2024-10-01,EU,IT,-8891.666666666666
2024-10-01,EU,TRAVEL,-6062.5
2024-10-01,NA,REV,896325.6048585902
2024-10-01,NA,COGS,-396968.8207671794
2024-10-01,NA,PAYROLL,-68708.33333333333
2024-10-01,NA,MARKETING,-17783.333333333332
2024-10-01,NA,IT,-8891.666666666666
2024-10-01,NA,TRAVEL,-6062.5
2024-10-01,OTHER,REV,595603.5179631741
2024-10-01,OTHER,COGS,-263783.63497484423
2024-10-01,OTHER,PAYROLL,-68708.33333333333
2024-10-01,OTHER,MARKETING,-17783.333333333332
2024-10-01,OTHER,IT,-8891.666666666666
2024-10-01,OTHER,TRAVEL,-6062.5
2024-11-01,APAC,REV,691691.8677920763
2024-11-01,APAC,COGS,-306339.68683175993
2024-11-01,APAC,PAYROLL,-68708.33333333333
2024-11-01,APAC,MARKETING,-17783.333333333332
2024-11-01,APAC,IT,-8891.666666666666
2024-11-01,APAC,TRAVEL,-6062.5
2024-11-01,EU,REV,725186.6711683483
2024-11-01,EU,COGS,-321174.01994244347
2024-11-01,EU,PAYROLL,-68708.33333333333
2024-11-01,EU,MARKETING,-17783.333333333332
2024-11-01,EU,IT,-8891.666666666666
2024-11-01,EU,TRAVEL,-6062.5
2024-11-01,NA,REV,831531.7196243075
2024-11-01,NA,COGS,-368272.60582591925
2024-11-01,NA,PAYROLL,-68708.33333333333
2024-11-01,NA,MARKETING,-17783.333333333332
2024-11-01,NA,IT,-8891.666666666666
2024-11-01,NA,TRAVEL,-6062.5
2024-11-01,OTHER,REV,577951.2984669082
2024-11-01,OTHER,COGS,-255965.73853255564
2024-11-01,OTHER,PAYROLL,-68708.33333333333
2024-11-01,OTHER,MARKETING,-17783.333333333332
2024-11-01,OTHER,IT,-8891.666666666666
2024-11-01,OTHER,TRAVEL,-6062.5
2024-12-01,APAC,REV,845366.0010715148
2024-12-01,APAC,COGS,-374399.59624378814
2024-12-01,APAC,PAYROLL,-68708.33333333333
2024-12-01,APAC,MARKETING,-17783.333333333332
2024-12-01,APAC,IT,-8891.666666666666
2024-12-01,APAC,TRAVEL,-6062.5
2024-12-01,EU,REV,566557.7723823687
2024-12-01,EU,COGS,-250919.72111472976
2024-12-01,EU,PAYROLL,-68708.33333333333
2024-12-01,EU,MARKETING,-17783.333333333332
2024-12-01,EU,IT,-8891.666666666666
2024-12-01,EU,TRAVEL,-6062.5
2024-12-01,NA,REV,1000346.4296467302
2024-12-01,NA,COGS,-443038.0437454653
2024-12-01,NA,PAYROLL,-68708.33333333333
2024-12-01,NA,MARKETING,-17783.333333333332
2024-12-01,NA,IT,-8891.666666666666
2024-12-01,NA,TRAVEL,-6062.5
2024-12-01,OTHER,REV,809278.2279659206
2024-12-01,OTHER,COGS,-358416.8767318298
2024-12-01,OTHER,PAYROLL,-68708.33333333333
2024-12-01,OTHER,MARKETING,-17783.333333333332
2024-12-01,OTHER,IT,-8891.666666666666
2024-12-01,OTHER,TRAVEL,-6062.5
2025-01-01,APAC,REV,737231.4831316295
2025-01-01,APAC,COGS,-326508.4818561813
2025-01-01,APAC,PAYROLL,-68708.33333333333
2025-01-01,APAC,MARKETING,-17783.333333333332
2025-01-01,APAC,IT,-8891.666666666666
2025-01-01,APAC,TRAVEL,-6062.5
2025-01-01,EU,REV,797966.4373151606
2025-01-01,EU,COGS,-353407.0586801567
2025-01-01,EU,PAYROLL,-68708.33333333333
2025-01-01,EU,MARKETING,-17783.333333333332
2025-01-01,EU,IT,-8891.666666666666
2025-01-01,EU,TRAVEL,-6062.5
2025-01-01,NA,REV,942693.0131725997
2025-01-01,NA,COGS,-417504.23256471095
2025-01-01,NA,PAYROLL,-68708.33333333333
2025-01-01,NA,MARKETING,-17783.333333333332
2025-01-01,NA,IT,-8891.666666666666
2025-01-01,NA,TRAVEL,-6062.5
2025-01-01,OTHER,REV,777592.3071899161
2025-01-01,OTHER,COGS,-344383.6698958416
2025-01-01,OTHER,PAYROLL,-68708.33333333333
2025-01-01,OTHER,MARKETING,-17783.333333333332
2025-01-01,OTHER,IT,-8891.666666666666
2025-01-01,OTHER,TRAVEL,-6062.5
2025-02-01,APAC,REV,673812.8086914193
2025-02-01,APAC,COGS,-298421.3266185266
2025-02-01,APAC,PAYROLL,-68708.33333333333
2025-02-01,APAC,MARKETING,-17783.333333333332
2025-02-01,APAC,IT,-8891.666666666666
2025-02-01,APAC,TRAVEL,-6062.5
2025-02-01,EU,REV,1135103.3922633107
2025-02-01,EU,COGS,-502719.8293043085
2025-02-01,EU,PAYROLL,-68708.33333333333
2025-02-01,EU,MARKETING,-17783.333333333332
2025-02-01,EU,IT,-8891.666666666666
2025-02-01,EU,TRAVEL,-6062.5
2025-02-01,NA,REV,882563.8943294416
2025-02-01,NA,COGS,-390873.97089244303
2025-02-01,NA,PAYROLL,-68708.33333333333
2025-02-01,NA,MARKETING,-17783.333333333332
2025-02-01,NA,IT,-8891.666666666666
2025-02-01,NA,TRAVEL,-6062.5
2025-02-01,OTHER,REV,957128.032920039
2025-02-01,OTHER,COGS,-423897.28073362494
2025-02-01,OTHER,PAYROLL,-68708.33333333333
2025-02-01,OTHER,MARKETING,-17783.333333333332
2025-02-01,OTHER,IT,-8891.666666666666
2025-02-01,OTHER,TRAVEL,-6062.5
2025-03-01,APAC,REV,505820.72081714874
2025-03-01,APAC,COGS,-224020.2153926718
2025-03-01,APAC,PAYROLL,-68708.33333333333
2025-03-01,APAC,MARKETING,-17783.333333333332
2025-03-01,APAC,IT,-8891.666666666666
2025-03-01,APAC,TRAVEL,-6062.5
2025-03-01,EU,REV,872873.7733246846
2025-03-01,EU,COGS,-386582.36537822086
2025-03-01,EU,PAYROLL,-68708.33333333333
2025-03-01,EU,MARKETING,-17783.333333333332
2025-03-01,EU,IT,-8891.666666666666
2025-03-01,EU,TRAVEL,-6062.5
2025-03-01,NA,REV,891566.7595313485
2025-03-01,NA,COGS,-394861.2013847491
2025-03-01,NA,PAYROLL,-68708.33333333333
2025-03-01,NA,MARKETING,-17783.333333333332
2025-03-01,NA,IT,-8891.666666666666
2025-03-01,NA,TRAVEL,-6062.5
2025-03-01,OTHER,REV,977740.3999041665
2025-03-01,OTHER,COGS,-433026.18095755676
2025-03-01,OTHER,PAYROLL,-68708.33333333333
2025-03-01,OTHER,MARKETING,-17783.333333333332
2025-03-01,OTHER,IT,-8891.666666666666
2025-03-01,OTHER,TRAVEL,-6062.5
2025-04-01,APAC,REV,866005.420541071
2025-04-01,APAC,COGS,-383540.4775973243
2025-04-01,APAC,PAYROLL,-68708.33333333333
2025-04-01,APAC,MARKETING,-17783.333333333332
2025-04-01,APAC,IT,-8891.666666666666
2025-04-01,APAC,TRAVEL,-6062.5
2025-04-01,EU,REV,869931.6001556786
2025-04-01,EU,COGS,-385279.32214587065
2025-04-01,EU,PAYROLL,-68708.33333333333
2025-04-01,EU,MARKETING,-17783.333333333332
2025-04-01,EU,IT,-8891.666666666666
2025-04-01,EU,TRAVEL,-6062.5
2025-04-01,NA,REV,915087.060041746
2025-04-01,NA,COGS,-405277.9806300271
2025-04-01,NA,PAYROLL,-68708.33333333333
2025-04-01,NA,MARKETING,-17783.333333333332
2025-04-01,NA,IT,-8891.666666666666
2025-04-01,NA,TRAVEL,-6062.5
2025-04-01,OTHER,REV,803510.4806107159
2025-04-01,OTHER,COGS,-355862.4301627843
2025-04-01,OTHER,PAYROLL,-68708.33333333333
2025-04-01,OTHER,MARKETING,-17783.333333333332
2025-04-01,OTHER,IT,-8891.666666666666
2025-04-01,OTHER,TRAVEL,-6062.5
2025-05-01,APAC,REV,911357.6693398138
2025-05-01,APAC,COGS,-403626.2908633828
2025-05-01,APAC,PAYROLL,-68708.33333333333
2025-05-01,APAC,MARKETING,-17783.333333333332
2025-05-01,APAC,IT,-8891.666666666666
2025-05-01,APAC,TRAVEL,-6062.5
2025-05-01,EU,REV,939131.4365505803
2025-05-01,EU,COGS,-415926.8650723051
2025-05-01,EU,PAYROLL,-68708.33333333333
2025-05-01,EU,MARKETING,-17783.333333333332
2025-05-01,EU,IT,-8891.666666666666
2025-05-01,EU,TRAVEL,-6062.5
2025-05-01,NA,REV,937602.8517805017
2025-05-01,NA,COGS,-415249.87839432596
2025-05-01,NA,PAYROLL,-68708.33333333333
2025-05-01,NA,MARKETING,-17783.333333333332
2025-05-01,NA,IT,-8891.666666666666
2025-05-01,NA,TRAVEL,-6062.5
2025-05-01,OTHER,REV,950813.5359896226
2025-05-01,OTHER,COGS,-421100.68718925014
2025-05-01,OTHER,PAYROLL,-68708.33333333333
2025-05-01,OTHER,MARKETING,-17783.333333333332
2025-05-01,OTHER,IT,-8891.666666666666
2025-05-01,OTHER,TRAVEL,-6062.5
2025-06-01,APAC,REV,688694.3718468199
2025-06-01,APAC,COGS,-305012.1419929281
2025-06-01,APAC,PAYROLL,-68708.33333333333
2025-06-01,APAC,MARKETING,-17783.333333333332
2025-06-01,APAC,IT,-8891.666666666666
2025-06-01,APAC,TRAVEL,-6062.5
2025-06-01,EU,REV,1005123.9703383024
2025-06-01,EU,COGS,-445153.9430171366
2025-06-01,EU,PAYROLL,-68708.33333333333
2025-06-01,EU,MARKETING,-17783.333333333332
2025-06-01,EU,IT,-8891.666666666666
2025-06-01,EU,TRAVEL,-6062.5
2025-06-01,NA,REV,746974.5298149807
2025-06-01,NA,COGS,-330823.5273392116
2025-06-01,NA,PAYROLL,-68708.33333333333
2025-06-01,NA,MARKETING,-17783.333333333332
2025-06-01,NA,IT,-8891.666666666666
2025-06-01,NA,TRAVEL,-6062.5
2025-06-01,OTHER,REV,1053192.5864898963
2025-06-01,OTHER,COGS,-466442.793593506
2025-06-01,OTHER,PAYROLL,-68708.33333333333
2025-06-01,OTHER,MARKETING,-17783.333333333332
2025-06-01,OTHER,IT,-8891.666666666666
2025-06-01,OTHER,TRAVEL,-6062.5
2025-07-01,APAC,REV,1057753.2917041024
2025-07-01,APAC,COGS,-468462.6597681822
2025-07-01,APAC,PAYROLL,-68708.33333333333
2025-07-01,APAC,MARKETING,-17783.333333333332
2025-07-01,APAC,IT,-8891.666666666666
2025-07-01,APAC,TRAVEL,-6062.5
2025-07-01,EU,REV,941857.8758406491
2025-07-01,EU,COGS,-417134.3630886567
2025-07-01,EU,PAYROLL,-68708.33333333333
2025-07-01,EU,MARKETING,-17783.333333333332
2025-07-01,EU,IT,-8891.666666666666
2025-07-01,EU,TRAVEL,-6062.5
2025-07-01,NA,REV,692313.318278287
2025-07-01,NA,COGS,-306614.9176913259
2025-07-01,NA,PAYROLL,-68708.33333333333
2025-07-01,NA,MARKETING,-17783.333333333332
2025-07-01,NA,IT,-8891.666666666666
2025-07-01,NA,TRAVEL,-6062.5
2025-07-01,OTHER,REV,485541.70966168126
2025-07-01,OTHER,COGS,-215038.95333670228
2025-07-01,OTHER,PAYROLL,-68708.33333333333
2025-07-01,OTHER,MARKETING,-17783.333333333332
2025-07-01,OTHER,IT,-8891.666666666666
2025-07-01,OTHER,TRAVEL,-6062.5
2025-08-01,APAC,REV,1005892.8035980129
2025-08-01,APAC,COGS,-445494.44743965834
2025-08-01,APAC,PAYROLL,-68708.33333333333
2025-08-01,APAC,MARKETING,-17783.333333333332
2025-08-01,APAC,IT,-8891.666666666666
2025-08-01,APAC,TRAVEL,-6062.5
2025-08-01,EU,REV,847218.8184048622
2025-08-01,EU,COGS,-375220.18053584563
2025-08-01,EU,PAYROLL,-68708.33333333333
2025-08-01,EU,MARKETING,-17783.333333333332
2025-08-01,EU,IT,-8891.666666666666
2025-08-01,EU,TRAVEL,-6062.5
2025-08-01,NA,REV,800780.2983049862
2025-08-01,NA,COGS,-354653.27442238136
2025-08-01,NA,PAYROLL,-68708.33333333333
2025-08-01,NA,MARKETING,-17783.333333333332
2025-08-01,NA,IT,-8891.666666666666
2025-08-01,NA,TRAVEL,-6062.5
2025-08-01,OTHER,REV,664742.9994024133
2025-08-01,OTHER,COGS,-294404.44761995337
2025-08-01,OTHER,PAYROLL,-68708.33333333333
2025-08-01,OTHER,MARKETING,-17783.333333333332
2025-08-01,OTHER,IT,-8891.666666666666
2025-08-01,OTHER,TRAVEL,-6062.5
2025-09-01,APAC,REV,695490.2281239062
2025-09-01,APAC,COGS,-308021.9221864146
2025-09-01,APAC,PAYROLL,-68708.33333333333
2025-09-01,APAC,MARKETING,-17783.333333333332
2025-09-01,APAC,IT,-8891.666666666666
2025-09-01,APAC,TRAVEL,-6062.5
2025-09-01,EU,REV,926828.088994636
2025-09-01,EU,COGS,-410477.90172204736
2025-09-01,EU,PAYROLL,-68708.33333333333
2025-09-01,EU,MARKETING,-17783.333333333332
2025-09-01,EU,IT,-8891.666666666666
2025-09-01,EU,TRAVEL,-6062.5
2025-09-01,NA,REV,842739.4278908398
2025-09-01,NA,COGS,-373236.32739088533
2025-09-01,NA,PAYROLL,-68708.33333333333
2025-09-01,NA,MARKETING,-17783.333333333332
2025-09-01,NA,IT,-8891.666666666666
2025-09-01,NA,TRAVEL,-6062.5
2025-09-01,OTHER,REV,591685.124155257
2025-09-01,OTHER,COGS,-262048.23864029933
2025-09-01,OTHER,PAYROLL,-68708.33333333333
2025-09-01,OTHER,MARKETING,-17783.333333333332
2025-09-01,OTHER,IT,-8891.666666666666
2025-09-01,OTHER,TRAVEL,-6062.5
2025-10-01,APAC,REV,595635.6970795457
2025-10-01,APAC,COGS,-263797.8866104218
2025-10-01,APAC,PAYROLL,-68708.33333333333
2025-10-01,APAC,MARKETING,-17783.333333333332
2025-10-01,APAC,IT,-8891.666666666666
2025-10-01,APAC,TRAVEL,-6062.5
2025-10-01,EU,REV,669001.9056649847
2025-10-01,EU,COGS,-296290.6516820115
2025-10-01,EU,PAYROLL,-68708.33333333333
2025-10-01,EU,MARKETING,-17783.333333333332
2025-10-01,EU,IT,-8891.666666666666
2025-10-01,EU,TRAVEL,-6062.5
2025-10-01,NA,REV,656748.340546978
2025-10-01,NA,COGS,-290863.73620763276
2025-10-01,NA,PAYROLL,-68708.33333333333
2025-10-01,NA,MARKETING,-17783.333333333332
2025-10-01,NA,IT,-8891.666666666666
2025-10-01,NA,TRAVEL,-6062.5
2025-10-01,OTHER,REV,834382.8185553255
2025-10-01,OTHER,COGS,-369535.31367940665
2025-10-01,OTHER,PAYROLL,-68708.33333333333
2025-10-01,OTHER,MARKETING,-17783.333333333332
2025-10-01,OTHER,IT,-8891.666666666666
2025-10-01,OTHER,TRAVEL,-6062.5
2025-11-01,APAC,REV,562440.4132522054
2025-11-01,APAC,COGS,-249096.20609996706
2025-11-01,APAC,PAYROLL,-68708.33333333333
2025-11-01,APAC,MARKETING,-17783.333333333332
2025-11-01,APAC,IT,-8891.666666666666
2025-11-01,APAC,TRAVEL,-6062.5
2025-11-01,EU,REV,982703.9255752191
2025-11-01,EU,COGS,-435224.45011533255
2025-11-01,EU,PAYROLL,-68708.33333333333
2025-11-01,EU,MARKETING,-17783.333333333332
2025-11-01,EU,IT,-8891.666666666666
2025-11-01,EU,TRAVEL,-6062.5
2025-11-01,NA,REV,666011.4982880764
2025-11-01,NA,COGS,-294966.2462610461
2025-11-01,NA,PAYROLL,-68708.33333333333
2025-11-01,NA,MARKETING,-17783.333333333332
2025-11-01,NA,IT,-8891.666666666666
2025-11-01,NA,TRAVEL,-6062.5
2025-11-01,OTHER,REV,835193.0204477214
2025-11-01,OTHER,COGS,-369894.13963290426
2025-11-01,OTHER,PAYROLL,-68708.33333333333
2025-11-01,OTHER,MARKETING,-17783.333333333332
2025-11-01,OTHER,IT,-8891.666666666666
2025-11-01,OTHER,TRAVEL,-6062.5
2025-12-01,APAC,REV,886045.1131762435
2025-12-01,APAC,COGS,-392415.74916247855
2025-12-01,APAC,PAYROLL,-68708.33333333333
2025-12-01,APAC,MARKETING,-17783.333333333332
2025-12-01,APAC,IT,-8891.666666666666
2025-12-01,APAC,TRAVEL,-6062.5
2025-12-01,EU,REV,652209.7536893169
2025-12-01,EU,COGS,-288853.66591278784
2025-12-01,EU,PAYROLL,-68708.33333333333
2025-12-01,EU,MARKETING,-17783.333333333332
2025-12-01,EU,IT,-8891.666666666666
2025-12-01,EU,TRAVEL,-6062.5
2025-12-01,NA,REV,670774.8220157722
2025-12-01,NA,COGS,-297075.84905813914
2025-12-01,NA,PAYROLL,-68708.33333333333
2025-12-01,NA,MARKETING,-17783.333333333332
2025-12-01,NA,IT,-8891.666666666666
2025-12-01,NA,TRAVEL,-6062.5
2025-12-01,OTHER,REV,641596.8873987311
2025-12-01,OTHER,COGS,-284153.39070755336
2025-12-01,OTHER,PAYROLL,-68708.33333333333
2025-12-01,OTHER,MARKETING,-17783.333333333332
2025-12-01,OTHER,IT,-8891.666666666666
2025-12-01,OTHER,TRAVEL,-6062.5
2026-01-01,APAC,REV,890856.9557342894
2026-01-01,APAC,COGS,-394546.84020309005
2026-01-01,APAC,PAYROLL,-68708.33333333333
2026-01-01,APAC,MARKETING,-17783.333333333332
