date,region_id,revenue,cogs,gross profit,payroll,marketing,it,travel,opex,ebitda,ebitda margin,version
2024-04-01,EU,795840.2392126827,-352465.39825130923,1148305.637463992,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1046859.8041306587,1.3154145173236118,budget
2024-04-01,OTHER,954096.6823069884,-422554.7421832681,1376651.4244902565,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1275205.5911569232,1.3365580394572794,budget
2024-05-01,APAC,1269303.6404997855,-562155.0546290396,1831458.695128825,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1730012.8617954918,1.36296218382727,budget
2024-05-01,EU,1021500.6284205356,-452406.9129331717,1473907.5413537072,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1372461.708020374,1.3435740222132817,budget
2024-05-01,OTHER,789324.4287475316,-349579.64603953174,1138904.0747870633,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1037458.24145373,1.3143622617887645,budget
2024-06-01,APAC,651460.2596050022,-288521.7265135231,939981.9861185253,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,838536.152785192,1.28716393735762,budget
2024-06-01,EU,755857.4698479975,-334757.6448192189,1090615.1146672163,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,989169.2813338831,1.3086717017334026,budget
2024-06-01,OTHER,882544.0642636798,-390865.1884613951,1273409.252725075,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1171963.4193917417,1.3279375691790858,budget
2024-07-01,APAC,899472.8531389498,-398362.6886113464,1297835.5417502963,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1196389.708416963,1.3301009632940481,budget
2024-07-01,EU,682572.3823649385,-302300.8070358564,984873.1894007949,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,883427.3560674617,1.2942617939017869,budget
2024-07-01,OTHER,776472.7494709046,-343887.83500605635,1120360.5844769608,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1018914.7511436276,1.3122350421671916,budget
2024-08-01,APAC,941559.8217542708,-417002.35951924726,1358562.1812735181,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1257116.3479401849,1.3351423020557351,budget
2024-08-01,EU,754239.0972280353,-334040.8924838779,1088279.9897119133,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,986834.15637858,1.3083837207662312,budget
2024-08-01,OTHER,898633.0112913245,-397990.73557767697,1296623.7468690015,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1195177.9135356683,1.3299955582737968,budget
2024-09-01,APAC,885198.063259868,-392040.60378605296,1277238.6670459209,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1175792.8337125876,1.3282822031744659,budget
2024-09-01,EU,1034534.8510079108,-458179.5695906189,1492714.4205985297,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1391268.5872651965,1.34482524770406,budget
2024-09-01,OTHER,523313.1549476509,-231767.3453547,755080.5003023508,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,653634.6669690176,1.249031599510246,budget
2024-10-01,APAC,426827.1180873575,-189035.1640298431,615862.2821172005,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,514416.44878386724,1.2052103228328221,budget
2024-10-01,EU,857176.0900892691,-379630.1029760743,1236806.1930653434,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1135360.3597320102,1.3245357317581852,budget
2024-10-01,OTHER,595603.517963174,-263783.63497484423,859387.1529380183,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,757941.3196046851,1.2725601792895191,budget
2024-11-01,APAC,691691.8677920763,-306339.68683176,998031.5546238363,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,896585.7212905029,1.2962212844173817,budget
2024-11-01,EU,725186.6711683483,-321174.0199424435,1046360.6911107919,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,944914.8577774586,1.3029953463638628,budget
2024-11-01,OTHER,577951.2984669082,-255965.73853255567,833917.0369994638,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,732471.2036661305,1.2673580033630978,budget
2024-12-01,APAC,845366.0010715148,-374399.59624378814,1219765.597315303,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1118319.7639819698,1.3228823522172428,budget
2024-12-01,EU,566557.7723823687,-250919.72111472976,817477.4934970984,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,716031.6601637651,1.263828147927193,budget
2024-12-01,OTHER,809278.2279659206,-358416.8767318298,1167695.1046977504,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1066249.2713644172,1.3175311462961017,budget
2025-01-01,APAC,737231.4831316295,-326508.4818561813,1063739.9649878107,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,962294.1316544774,1.3052808428186238,budget
2025-01-01,EU,797966.4373151606,-353407.0586801567,1151373.4959953174,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1049927.662661984,1.3157541640404986,budget
2025-01-01,OTHER,777592.3071899161,-344383.6698958416,1121975.9770857578,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1020530.1437524245,1.312423148115294,budget
2025-02-01,APAC,673812.8086914193,-298421.3266185266,972234.1353099459,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,870788.3019766125,1.2923296956431123,budget
2025-02-01,EU,1135103.3922633107,-502719.8293043085,1637823.2215676191,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1536377.3882342859,1.3535131677924643,budget
2025-02-01,OTHER,957128.032920039,-423897.28073362494,1381025.313653664,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1279579.4803203307,1.3368947897352308,budget
2025-03-01,APAC,505820.7208171488,-224020.2153926718,729840.9362098206,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,628395.1028764872,1.2423277201086593,budget
2025-03-01,EU,872873.7733246846,-386582.3653782209,1259456.1387029055,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1158010.3053695722,1.3266641074102072,budget
2025-03-01,OTHER,977740.3999041663,-433026.1809575568,1410766.580861723,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1309320.7475283898,1.3391292286344345,budget
2025-04-01,APAC,866005.420541071,-383540.4775973243,1249545.8981383953,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1148100.064805062,1.325742354000211,budget
2025-04-01,EU,869931.6001556786,-385279.32214587065,1255210.9223015492,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1153765.088968216,1.3262710410355756,budget
2025-04-01,OTHER,803510.4806107159,-355862.4301627843,1159372.9107735003,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1057927.077440167,1.316631335830342,budget
2025-05-01,APAC,911357.6693398138,-403626.2908633828,1314983.9602031966,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1213538.1268698634,1.3315717502536064,budget
2025-05-01,EU,939131.4365505804,-415926.8650723051,1355058.3016228855,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1253612.4682895523,1.33486370437567,budget
2025-05-01,OTHER,950813.5359896227,-421100.6871892501,1371914.2231788728,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1270468.3898455396,1.336190895224493,budget
2025-06-01,APAC,688694.3718468199,-305012.1419929281,993706.513839748,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,892260.6805064147,1.2955829421310738,budget
2025-06-01,EU,1005123.9703383023,-445153.94301713654,1450277.913355439,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1348832.0800221057,1.3419559376025216,budget
2025-06-01,OTHER,1053192.5864898963,-466442.79359350604,1519635.3800834024,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1418189.5467500691,1.346562409327854,budget
2025-07-01,APAC,1057753.2917041024,-468462.6597681822,1526215.9514722847,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1424770.1181389515,1.3469777209046199,budget
2025-07-01,EU,941857.8758406492,-417134.36308865674,1358992.238929306,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1257546.4055959727,1.3351763974724506,budget
2025-07-01,OTHER,485541.7096616813,-215038.95333670225,700580.6629983836,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,599134.8296650504,1.2339513119944303,budget
2025-08-01,APAC,1005892.8035980128,-445494.44743965846,1451387.2510376712,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1349941.417704338,1.342033080339859,budget
2025-08-01,EU,847218.8184048622,-375220.18053584563,1222438.9989407079,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1120993.1656073746,1.3231447900531446,budget
2025-08-01,OTHER,664742.9994024133,-294404.44761995337,959147.4470223666,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,857701.6136890333,1.2902755116790772,budget
2025-09-01,APAC,695490.2281239062,-308021.9221864146,1003512.1503103208,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,902066.3169769875,1.2970222736418928,budget
2025-09-01,EU,926828.088994636,-410477.90172204736,1337305.9907166832,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1235860.15738335,1.3334297612019208,budget
2025-09-01,OTHER,591685.124155257,-262048.2386402993,853733.3627955563,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,752287.5294622229,1.271432217492803,budget
2025-10-01,APAC,595635.6970795457,-263797.8866104218,859433.5836899675,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,757987.7503566341,1.2725693810379648,budget
2025-10-01,EU,669001.9056649847,-296290.6516820115,965292.5573469962,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,863846.7240136629,1.2912470303877586,budget
2025-10-01,OTHER,834382.8185553255,-369535.31367940665,1203918.1322347322,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1102472.298901399,1.3213027334506375,budget
2025-11-01,APAC,562440.4132522054,-249096.20609996704,811536.6193521724,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,710090.7860188391,1.2625173605731377,budget
2025-11-01,EU,982703.9255752192,-435224.45011533255,1417928.3756905517,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1316482.5423572185,1.339653285282873,budget
2025-11-01,OTHER,835193.0204477214,-369894.1396329042,1205087.1600806257,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1103641.3267472924,1.321420677289262,budget
2025-12-01,APAC,886045.1131762434,-392415.7491624785,1278460.8623387218,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1177015.0290053885,1.328391761889068,budget
2025-12-01,EU,652209.7536893169,-288853.66591278784,941063.4196021047,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,839617.5862687714,1.2873428855047866,budget
2025-12-01,OTHER,641596.8873987311,-284153.39070755336,925750.2781062844,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,824304.4447729511,1.2847700183131863,budget
2026-01-01,APAC,890856.9557342894,-394546.8402030901,1285403.7959373794,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1183957.962604046,1.3290101794492564,budget
2026-01-01,EU,884953.1788528344,-391932.14824963023,1276885.3271024646,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1175439.4937691314,1.328250490373801,budget
2026-01-01,OTHER,821316.4393221873,-363748.41533826885,1185064.854660456,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1083619.0213271228,1.3193684790011113,budget
2026-02-01,APAC,670375.0464777243,-296898.79462273064,967273.841100455,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,865828.0077671218,1.2915576322781461,budget
2026-02-01,EU,1086125.7963629898,-481028.4055815318,1567154.2019445216,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1465708.3686111884,1.349483064962891,budget
2026-02-01,OTHER,873461.6173769328,-386842.71246520686,1260304.3298421395,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1158858.4965088062,1.3267423243953644,budget
2026-03-01,APAC,717484.6671420371,-317762.9208515598,1035247.5879935969,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,933801.7546602637,1.3014936728611697,budget
2026-03-01,EU,762284.978456873,-337604.289497342,1099889.267954215,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,998443.4346208817,1.309803371230107,budget
2026-03-01,OTHER,888297.2300963571,-393413.1770984442,1281710.4071948011,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1180264.573861468,1.3286820378055666,budget
2026-04-01,APAC,848298.4608515048,-375698.33756558,1223996.7984170849,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1122550.9650837516,1.3232971847631996,budget
2026-04-01,EU,762250.6006375632,-337589.06409005914,1099839.6647276222,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,998393.8313942889,1.3097973692106117,budget
2026-04-01,OTHER,957912.2678626551,-424244.6063245567,1382156.8741872117,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1280711.0408538785,1.3369815627390065,budget
2026-05-01,APAC,958905.2270153386,-424684.3726569855,1383589.599672324,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1282143.7663389908,1.3370912267625814,budget
2026-05-01,EU,866554.2080672713,-383783.52714979346,1250337.7352170646,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1148891.9018837314,1.325816540024859,budget
2026-05-01,OTHER,628115.1320063865,-278182.52865590545,906297.660662292,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,804851.8273289588,1.28137627373826,budget
2026-06-01,APAC,707980.3416936606,-313553.6013308655,1021533.9430245261,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,920088.1096911929,1.2995955614955623,budget
2026-06-01,EU,824508.0102344683,-365161.91299422685,1189669.923228695,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1088224.0898953618,1.319846595045086,budget
2026-06-01,OTHER,561894.3644321371,-248854.36947831,810748.7339104471,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,709302.9005771137,1.2623420797144869,budget
2026-07-01,APAC,733624.529105903,-324911.0174097873,1058535.5465156902,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,957089.7131823569,1.3046042971720149,budget
2026-07-01,EU,828813.9227301666,-367068.93539376406,1195882.8581239306,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1094437.0247905974,1.3204858108385187,budget
2026-07-01,OTHER,996756.5880410499,-441448.1581266418,1438204.7461676917,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1336758.9128343584,1.3411086807678125,budget
2026-08-01,APAC,1078545.1606394823,-477671.0586447554,1556216.2192842378,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1454770.3859509046,1.3488265851458217,budget
2026-08-01,EU,644935.9717527943,-285632.21979743947,930568.1915502339,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,829122.3582169006,1.2855886390761058,budget
2026-08-01,OTHER,726318.785320987,-321675.4158835063,1047994.2012044933,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,946548.3678711599,1.3032133919720188,budget
2026-09-01,APAC,824967.9386897702,-365365.6082312577,1190333.5469210278,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1088887.7135876946,1.3199151900582788,budget
2026-09-01,EU,770319.1978965014,-341162.5216837774,1111481.7195802787,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1010035.8862469455,1.3111913723623074,budget
2026-09-01,OTHER,886543.2132819943,-392636.3500362371,1279179.5633182314,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1177733.7299848981,1.328456089156571,budget
2026-10-01,APAC,736279.6124933817,-326086.912994665,1062366.5254880467,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,960920.6921547134,1.305102947099939,budget
2026-10-01,EU,875711.9365974619,-387839.3442276836,1263551.2808251455,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1162105.4474918123,1.3270407755398643,budget
2026-10-01,OTHER,593614.3621577215,-262902.66847100627,856517.0306287277,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,755071.1972953945,1.2719894352805001,budget
2026-11-01,APAC,1014130.7219340836,-449142.8947334989,1463273.6166675827,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1361827.7833342494,1.3428523107327432,budget
2026-11-01,EU,730130.631017018,-323363.62369849853,1053494.2547155165,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,952048.4213821832,1.3039425836114424,budget
2026-11-01,OTHER,821511.0238408946,-363834.59382799617,1185345.6176688909,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1083899.7843355576,1.3193977352463149,budget
2026-12-01,APAC,934640.0911189759,-413937.7172782695,1348577.8083972454,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1247131.975063912,1.3343446176921563,budget
2026-12-01,EU,781403.7150489753,-346071.68379957497,1127475.3988485504,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,1026029.5655152171,1.3130594924941068,budget
2026-12-01,OTHER,603597.023984575,-267323.8358147069,870920.8597992819,-68708.33333333331,-17783.333333333332,-8891.666666666666,-6062.5,-101445.83333333331,769475.0264659487,1.2748158057280494,budget
