date,region_id,revenue,cogs,gross profit,payroll,marketing,it,travel,opex,ebitda,ebitda margin,version
2024-05-01,OTHER,781734.7707788054,-351363.21566218237,1133097.9864409878,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1030867.7781076545,1.3186924985831827,forecast_v1
2024-06-01,APAC,645196.2186472618,-289993.77613859205,935189.9947858539,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,832959.7864525206,1.291017774715,forecast_v1
2024-06-01,EU,748589.6095609975,-336465.59198666393,1085055.2015476613,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,982824.9932143281,1.3129022640197952,forecast_v1
2024-06-01,OTHER,874058.0636457597,-392859.39860660624,1266917.462252366,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1164687.2539190326,1.332505587856529,forecast_v1
2024-07-01,APAC,890824.0757049216,-400395.1513083431,1291219.2270132648,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1188989.0186799315,1.3347068754726548,forecast_v1
2024-07-01,EU,676009.1863806603,-303843.1580921618,979852.344472822,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,877622.1361394888,1.298239955640633,forecast_v1
2024-07-01,OTHER,769006.6653413767,-345642.3647764955,1114649.0301178722,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1012418.8217845389,1.316528019084343,forecast_v1
2024-08-01,APAC,932506.3619297106,-419129.922578019,1351636.2845077296,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1249406.0761743963,1.3398365171352822,forecast_v1
2024-08-01,EU,746986.7982162273,-335745.1827516528,1082731.9809678802,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,980501.772634547,1.3126092388459119,forecast_v1
2024-08-01,OTHER,889992.3092596771,-400021.30055511405,1290013.609814791,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1187783.4014814578,1.3345996242029243,forecast_v1
2024-09-01,APAC,876686.5434208306,-394040.8109482267,1270727.3543690573,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1168497.146035724,1.332856258379704,forecast_v1
2024-09-01,EU,1024587.40051745,-460517.22045587713,1485104.6209733272,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1382874.412639994,1.349689066976226,forecast_v1
2024-09-01,OTHER,518281.2976885389,-232949.83181059128,751231.1294991302,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,649000.9211657969,1.252217519829963,forecast_v1
2024-10-01,APAC,422723.0111826714,-189999.62915244434,612722.6403351157,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,510492.4320017824,1.2076286800038505,forecast_v1
2024-10-01,EU,848934.0122999492,-381566.9912565645,1230501.0035565137,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1128270.7952231804,1.3290441646535593,forecast_v1
2024-10-01,OTHER,589876.561059682,-265129.4698471648,855006.0309068469,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,752775.8225735135,1.2761582206643227,forecast_v1
2024-11-01,APAC,685040.9844479217,-307902.6444176362,992943.628865558,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,890713.4205322247,1.3002337681300273,forecast_v1
2024-11-01,EU,718213.7224071142,-322812.66290133353,1041026.3853084478,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,938796.1769751145,1.3071264829481561,forecast_v1
2024-11-01,OTHER,572394.0744431878,-257271.6861781299,829665.7606213177,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,727435.5522879844,1.2708649246511112,forecast_v1
2024-12-01,APAC,837237.4818304427,-376309.79826544016,1213547.2800958827,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1111317.0717625495,1.3273618249064647,forecast_v1
2024-12-01,EU,561110.1014940767,-252199.9237734784,813310.025267555,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,711079.8169342217,1.267273241099774,forecast_v1
2024-12-01,OTHER,801496.7065431712,-360245.53426617594,1161742.240809347,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1059512.0324760138,1.3219168885242887,forecast_v1
2025-01-01,APAC,730142.7188707484,-328174.3414574884,1058317.0603282368,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,956086.8519949035,1.3094520116198711,forecast_v1
2025-01-01,EU,790293.6831102072,-355210.15591832076,1145503.839028528,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1043273.6306951947,1.3201087810665306,forecast_v1
2025-01-01,OTHER,770115.4580823208,-346140.7294361265,1116256.1875184472,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1014025.9791851139,1.3167194198518744,forecast_v1
2025-02-01,APAC,667333.8393770787,-299943.88440739666,967277.7237844754,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,865047.5154511421,1.2962740152044723,forecast_v1
2025-02-01,EU,1124188.9365684711,-505284.7263925958,1629473.662961067,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1527243.4546277337,1.358529162624181,forecast_v1
2025-02-01,OTHER,947924.8787573464,-426060.02196185774,1373984.9007192042,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1271754.692385871,1.3416197009757138,forecast_v1
2025-03-01,APAC,500957.0600400608,-225163.17567528746,726120.2357153483,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,623890.027382015,1.2453962168576354,forecast_v1
2025-03-01,EU,864480.7562734856,-388554.72438525263,1253035.4806587382,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1150805.272325405,1.331209820431605,forecast_v1
2025-03-01,OTHER,968339.0499050879,-435235.49820734025,1403574.5481124283,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1301344.339779095,1.343893277779768,forecast_v1
2025-04-01,APAC,857678.4453435608,-385497.3167687393,1243175.7621123001,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1140945.553778967,1.3302719218062402,forecast_v1
2025-04-01,EU,861566.8732311048,-387245.0329731455,1248811.9062042502,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1146581.697870917,1.330809869199045,forecast_v1
2025-04-01,OTHER,795784.4182971512,-357678.05480647204,1153462.4731036234,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1051232.26477029,1.3210013171905974,forecast_v1
2025-05-01,APAC,902594.6148269308,-405685.6086739103,1308280.223500841,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1206050.0151675078,1.3362034243897671,forecast_v1
2025-05-01,EU,930101.3265837479,-418048.9409145108,1348150.2674982587,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1245920.0591649255,1.33955303960395,forecast_v1
2025-05-01,OTHER,941671.0981435685,-423249.1600830728,1364920.2582266412,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1262690.049893308,1.3409034772147126,forecast_v1
2025-06-01,APAC,682072.310579062,-306568.32639085123,988640.6369699133,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,886410.42863658,1.2995842447907615,forecast_v1
2025-06-01,EU,995459.3167773571,-447425.1366039587,1442884.4533813158,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1340654.2450479825,1.3467694987155674,forecast_v1
2025-06-01,OTHER,1043065.7346967242,-468822.60376490146,1511888.3384616256,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1409658.1301282924,1.3514566563133783,forecast_v1
2025-07-01,APAC,1047582.5869761785,-470852.77537924435,1518435.3623554227,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1416205.1540220894,1.3518792423897872,forecast_v1
2025-07-01,EU,932801.5501114121,-419262.59963502735,1352064.1497464394,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1249833.9414131062,1.3398712097592766,forecast_v1
2025-07-01,OTHER,480873.0393764728,-216136.09085372626,697009.1302301991,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,594778.9218968658,1.2368730895541364,forecast_v1
2025-08-01,APAC,996220.7574095705,-447767.37829394225,1443988.1357035127,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1341757.9273701794,1.3468479926669006,forecast_v1
2025-08-01,EU,839072.4836125077,-377134.5692120489,1216207.0528245566,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1113976.8444912233,1.3276288595416141,forecast_v1
2025-08-01,OTHER,658351.2397927747,-295906.51112821844,954257.750920993,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,852027.5425876598,1.2941838506385246,forecast_v1
2025-09-01,APAC,688802.8220842533,-309593.462605733,998396.2846899864,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,896166.0763566531,1.301048787292912,forecast_v1
2025-09-01,EU,917916.2804466104,-412572.1767308333,1330488.4571774437,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1228258.2488441104,1.3380939798197105,forecast_v1
2025-09-01,OTHER,585995.8441153028,-263385.2194496886,849381.0635649913,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,747150.8552316581,1.275010501754763,forecast_v1
2025-10-01,APAC,589908.4307614731,-265143.7941951689,855052.224956642,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,752822.0166233086,1.2761675835884245,forecast_v1
2025-10-01,EU,662569.1950335907,-297802.3386803891,960371.5337139798,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,858141.3253806464,1.295172386239811,forecast_v1
2025-10-01,OTHER,826359.9068384473,-371420.697932873,1197780.6047713202,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1095550.396437987,1.325754537910037,forecast_v1
2025-11-01,APAC,557032.3323555496,-250367.1051106812,807399.4374662307,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,705169.2291328975,1.265939494303525,forecast_v1
2025-11-01,EU,973254.849367765,-437444.9830240841,1410699.8323918493,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1308469.624058516,1.3444265136808817,forecast_v1
2025-11-01,OTHER,827162.3183280319,-371781.35463103134,1198943.6729590632,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1096713.46462573,1.3258745476251261,forecast_v1
2025-12-01,APAC,877525.4486264719,-394417.87033167493,1271943.318958147,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1169713.1106248137,1.3329677360989158,forecast_v1
2025-12-01,EU,645938.5060576888,-290327.4091062204,936265.9151639093,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,834035.7068305761,1.2911998572757144,forecast_v1
2025-12-01,OTHER,635427.6865583587,-285603.1529050409,921030.8394633996,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,818800.6311300662,1.2885819243490995,forecast_v1
2026-01-01,APAC,882291.0234676134,-396559.8342857589,1278850.8577533723,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1176620.649420039,1.3335969857152579,forecast_v1
2026-01-01,EU,876444.0136715571,-393931.8020672304,1270375.8157387874,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1168145.6074054542,1.3328239901051007,forecast_v1
2026-01-01,OTHER,813419.1658671662,-365604.27460019867,1179023.4404673649,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1076793.2321340316,1.3237864035156939,forecast_v1
2026-02-01,APAC,663929.1325692849,-298413.58439121395,962342.7169604988,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,860112.5086271656,1.2954884285596668,forecast_v1
2026-02-01,EU,1075682.2790902688,-483482.6321406213,1559164.91123089,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1456934.7028975568,1.3544284694637925,forecast_v1
2026-02-01,OTHER,865062.9479790777,-388816.3997737029,1253879.3477527807,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1151649.1394194474,1.33128940744703,forecast_v1
2026-03-01,APAC,710585.7761118251,-319384.16024365963,1029969.9363554848,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,927739.7280221514,1.3055985064865028,forecast_v1
2026-03-01,EU,754955.3152024798,-339326.7603621243,1094282.0755646043,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,992051.867231271,1.3140537555725422,forecast_v1
2026-03-01,OTHER,879755.9105761995,-395420.38718568115,1275176.2977618808,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1172946.0894285475,1.3332630964199172,forecast_v1
2026-04-01,APAC,840141.7448817791,-377615.16581846564,1217756.9107002448,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1115526.7023669116,1.3277839235614741,forecast_v1
2026-04-01,EU,754921.2679391252,-339311.45727419213,1094232.7252133172,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,992002.516879984,1.3140476484230887,forecast_v1
2026-04-01,OTHER,948701.5729793606,-426409.11962213094,1375110.6926014915,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1272880.4842681582,1.3417079938749614,forecast_v1
2026-05-01,APAC,949684.9844478831,-426851.1296603375,1376536.1141082207,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1274305.9057748874,1.3418195787477136,forecast_v1
2026-05-01,EU,858221.9560666244,-385741.6063699454,1243963.5624365697,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1141733.3541032365,1.330347407255802,forecast_v1
2026-05-01,OTHER,622075.5634294022,-279601.8272714968,901677.3907008991,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,799447.1823675658,1.285128735744485,forecast_v1
2026-06-01,APAC,701172.8384081448,-315153.3646029617,1016326.2030111065,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,914095.9946777732,1.3036671482498132,forecast_v1
2026-06-01,EU,816580.0485975984,-367024.98397889134,1183605.0325764897,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1081374.8242431565,1.3242728941275492,forecast_v1
2026-06-01,OTHER,556491.534004905,-250124.0346287095,806615.5686336146,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,704385.3603002813,1.2657611432666875,forecast_v1
2026-07-01,APAC,726570.4470952692,-326568.72668228624,1053139.1737775556,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,950908.9654442223,1.308763615759254,forecast_v1
2026-07-01,EU,820844.5580885303,-368941.7360845487,1189786.294173079,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1087556.0858397458,1.324923306274085,forecast_v1
2026-07-01,OTHER,987172.3900791166,-443700.4446476961,1430872.8347268128,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1328642.6263934795,1.3459074015299353,forecast_v1
2026-08-01,APAC,1068174.534094872,-480108.1558827388,1548282.6899776107,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1446052.4816442775,1.353760490901053,forecast_v1
2026-08-01,EU,638734.6643320944,-287089.527041304,925824.1913733983,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,823593.983040065,1.289414883880261,forecast_v1
2026-08-01,OTHER,719334.9508467469,-323316.6169849528,1042651.5678316997,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,940421.3594983665,1.307348347791767,forecast_v1
2026-09-01,APAC,817035.5546639069,-367229.7184773357,1184265.2731412426,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1082035.0648079093,1.324342690634818,forecast_v1
2026-09-01,EU,762912.282532112,-342903.1467944089,1105815.4293265208,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1003585.2209931875,1.3154660686052664,forecast_v1
2026-09-01,OTHER,878018.7593081291,-394639.5967200953,1272658.3560282243,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1170428.147694891,1.3330331901076669,forecast_v1
2026-10-01,APAC,729200.0008347916,-327750.6217344337,1056950.6225692253,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,954720.414235892,1.3092709999217274,forecast_v1
2026-10-01,EU,867291.6295147941,-389818.1163921105,1257109.7459069046,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1154879.5375735713,1.331593086191398,forecast_v1
2026-10-01,OTHER,587906.5317523589,-264244.0086162665,852150.5403686254,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,749920.3320352922,1.2755774796378305,forecast_v1
2026-11-01,APAC,1004379.4649924098,-451434.44011479226,1455813.905107202,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1353583.6967738688,1.3476815725061622,forecast_v1
2026-11-01,EU,723110.1441803158,-325013.4381051235,1048123.5822854394,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,945893.3739521061,1.3080903117799947,forecast_v1
2026-11-01,OTHER,813611.879380886,-365690.8927760982,1179302.772156984,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1077072.5638236508,1.323816172206389,forecast_v1
2026-12-01,APAC,925653.1671659087,-416049.6444072402,1341702.811573149,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1239472.6032398157,1.3390248607204946,forecast_v1
2026-12-01,EU,773890.2177888891,-347837.35565569525,1121727.5734445844,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,1019497.3651112511,1.3173669102887688,forecast_v1
2026-12-01,OTHER,597793.2064462617,-268687.7329362105,866480.9393824723,-69239.58333333331,-17920.833333333332,-8960.416666666666,-6109.375,-102230.20833333331,764250.731049139,1.2784533561236462,forecast_v1
